zillow_region_id,fhfa_cbsa,period,zhvi_usd
394747,28700,2019-10,153290.32313731004
394747,28700,2019-11,154143.94816598212
394747,28700,2019-12,155143.6989717951
394747,28700,2020-01,156131.21358255792
394747,28700,2020-02,156859.94107733003
394747,28700,2020-03,157686.83202232057
394747,28700,2020-04,158540.96290166516
394747,28700,2020-05,159299.43234477835
394747,28700,2020-06,159605.9077525267
394747,28700,2020-07,159533.25890801917
394747,28700,2020-08,159637.3740112879
394747,28700,2020-09,160457.89185184136
394747,28700,2020-10,161834.68845985978
394747,28700,2020-11,163539.88494733183
394747,28700,2020-12,165083.34617269132
394747,28700,2021-01,166773.2563040766
394747,28700,2021-02,168475.2654111099
394747,28700,2021-03,170368.12237731987
394747,28700,2021-04,172293.76916738824
394747,28700,2021-05,174482.94820836475
394747,28700,2021-06,177596.27492744426
394747,28700,2021-07,180814.30321553894
394747,28700,2021-08,183472.23488308713
394747,28700,2021-09,185015.09242226827
394747,28700,2021-10,186500.6630997572
394747,28700,2021-11,188509.2301014987
394747,28700,2021-12,190840.3078119475
394747,28700,2022-01,193872.3441962285
394747,28700,2022-02,197415.9144814803
394747,28700,2022-03,200766.9279983268
394747,28700,2022-04,204005.72962334965
394747,28700,2022-05,206570.24700099698
394747,28700,2022-06,209643.88581827772
394747,28700,2022-07,211921.19766610677
394747,28700,2022-08,213237.8213998431
394747,28700,2022-09,213371.33316634942
394747,28700,2022-10,213100.86705976815
394747,28700,2022-11,212962.6872600338
394747,28700,2022-12,212843.0596894965
394747,28700,2023-01,212587.41790443414
394747,28700,2023-02,212791.9179999132
394747,28700,2023-03,213826.9554444599
394747,28700,2023-04,215941.07183255197
394747,28700,2023-05,218384.1127598883
394747,28700,2023-06,220983.51188078185
394747,28700,2023-07,223595.40316239317
394747,28700,2023-08,226657.50306285694
394747,28700,2023-09,229692.99958639572
394747,28700,2023-10,232226.19278427432
394747,28700,2023-11,234117.9407283799
394747,28700,2023-12,235545.83945255075
394747,28700,2024-01,236186.29574941043
394747,28700,2024-02,236739.59690782442
394747,28700,2024-03,237632.31559237523
394747,28700,2024-04,239213.21673267297
394747,28700,2024-05,241201.1386840654
394747,28700,2024-06,242845.95869345465
394747,28700,2024-07,244061.35843181933
394747,28700,2024-08,244587.02850179237
394747,28700,2024-09,244503.18779179468
394747,28700,2024-10,244371.0810744715
394747,28700,2024-11,244147.21426553614
394747,28700,2024-12,244969.67923551003
394747,28700,2025-01,245814.29558790362
394747,28700,2025-02,246657.54596129022
394747,28700,2025-03,246496.47718526507
394747,28700,2025-04,246150.27752114602
394747,28700,2025-05,246224.30673722128
394747,28700,2025-06,246353.52946296125
394747,28700,2025-07,246803.31422129148
394747,28700,2025-08,246819.54580482267
394747,28700,2025-09,247044.3292343466
394747,28700,2025-10,247213.19577818373
394747,28700,2025-11,247434.5322734178
394747,28700,2025-12,247719.26333403992
394747,28700,2026-01,247842.99399270114
394747,28700,2026-02,247951.55229441717
394747,28700,2026-03,248302.5018322676
394747,28700,2026-04,248685.50741388116
394747,28700,2026-05,249078.62000654297
394747,28700,2026-06,249420.44739445043
394748,28740,2000-01,120080.48904380613
394748,28740,2000-02,120677.76780251028
394748,28740,2000-03,121348.10200869532
394748,28740,2000-04,122712.37586833797
394748,28740,2000-05,124012.67353147412
394748,28740,2000-06,125211.73104499764
394748,28740,2000-07,126383.18105340161
394748,28740,2000-08,127379.7462530487
394748,28740,2000-09,128241.41983577545
394748,28740,2000-10,128929.83546557122
394748,28740,2000-11,129813.93693786631
394748,28740,2000-12,130839.30639321434
394748,28740,2001-01,131898.81313832957
394748,28740,2001-02,132894.65543582666
394748,28740,2001-03,133837.3962988742
394748,28740,2001-04,134788.90002960843
394748,28740,2001-05,135996.9255288722
394748,28740,2001-06,137251.0621111263
394748,28740,2001-07,138652.18583384537
394748,28740,2001-08,139786.92130874973
394748,28740,2001-09,140894.85405127233
394748,28740,2001-10,141863.7967405894
394748,28740,2001-11,142986.12300257172
394748,28740,2001-12,144150.3262623351
394748,28740,2002-01,145374.97484018022
394748,28740,2002-02,146691.58030565537
394748,28740,2002-03,148116.8592866681
394748,28740,2002-04,149606.8611206622
394748,28740,2002-05,151231.91761973486
394748,28740,2002-06,152896.51295259417
394748,28740,2002-07,154720.62904560403
394748,28740,2002-08,156327.89278453463
394748,28740,2002-09,157871.82645353954
394748,28740,2002-10,159265.16412911747
394748,28740,2002-11,160677.99049503103
394748,28740,2002-12,162076.3945683518
394748,28740,2003-01,163538.06140195357
394748,28740,2003-02,165003.3041947655
394748,28740,2003-03,166579.8040891921
394748,28740,2003-04,168234.781713211
394748,28740,2003-05,170179.05460222205
394748,28740,2003-06,172323.1675518784
394748,28740,2003-07,174509.7110406342
394748,28740,2003-08,177299.1186086228
394748,28740,2003-09,180417.14737888472
394748,28740,2003-10,183976.5298879056
394748,28740,2003-11,187060.27588640657
394748,28740,2003-12,190069.8933992047
394748,28740,2004-01,192679.10424211412
394748,28740,2004-02,194288.36353609667
394748,28740,2004-03,195288.53913336337
394748,28740,2004-04,196514.69367636193
394748,28740,2004-05,199308.89354011058
394748,28740,2004-06,202667.64057122477
394748,28740,2004-07,206188.11419192387
394748,28740,2004-08,209292.70586421306
394748,28740,2004-09,212402.8872175198
394748,28740,2004-10,215205.77143380194
394748,28740,2004-11,217731.36093143988
394748,28740,2004-12,220518.81718288444
394748,28740,2005-01,223472.60834813226
394748,28740,2005-02,226604.63511887737
394748,28740,2005-03,229213.04888367918
394748,28740,2005-04,231731.3903089792
394748,28740,2005-05,234374.19609476952
394748,28740,2005-06,237150.10269050146
394748,28740,2005-07,240255.7143039935
394748,28740,2005-08,243476.557088902
394748,28740,2005-09,246895.2729554258
394748,28740,2005-10,250471.57163949218
394748,28740,2005-11,253563.33109890783
394748,28740,2005-12,256177.58515935062
394748,28740,2006-01,258165.64482487013
394748,28740,2006-02,259892.29630277047
394748,28740,2006-03,261281.25581718553
394748,28740,2006-04,262534.98545765266
394748,28740,2006-05,263956.0133120305
394748,28740,2006-06,264900.54889215884
394748,28740,2006-07,264883.8009048625
394748,28740,2006-08,264240.3367249228
394748,28740,2006-09,263364.6781259839
394748,28740,2006-10,262427.6423491589
394748,28740,2006-11,261585.46101965103
394748,28740,2006-12,261115.0625400883
394748,28740,2007-01,260930.48841699827
394748,28740,2007-02,260560.50161342937
394748,28740,2007-03,259990.03311449345
394748,28740,2007-04,259401.7258215696
394748,28740,2007-05,258992.70782239022
394748,28740,2007-06,258871.11181155496
394748,28740,2007-07,258998.68257803176
394748,28740,2007-08,259159.53651177487
394748,28740,2007-09,259110.1076934993
394748,28740,2007-10,259418.26847146955
394748,28740,2007-11,260184.2692994982
394748,28740,2007-12,260695.39127267656
394748,28740,2008-01,260505.03011295907
394748,28740,2008-02,259678.5296336254
394748,28740,2008-03,259263.816520005
394748,28740,2008-04,259197.6147068
394748,28740,2008-05,259007.54915342564
394748,28740,2008-06,258654.3023461646
394748,28740,2008-07,257354.28851202092
394748,28740,2008-08,256146.20035971864
394748,28740,2008-09,254462.42499535452
394748,28740,2008-10,252086.286446419
394748,28740,2008-11,248946.94721206315
394748,28740,2008-12,245665.27594807406
394748,28740,2009-01,243410.89446518515
394748,28740,2009-02,241480.63377196866
394748,28740,2009-03,239619.13787892717
394748,28740,2009-04,237543.60584698364
394748,28740,2009-05,235049.2952235823
394748,28740,2009-06,233390.3625981874
394748,28740,2009-07,231545.6137356876
394748,28740,2009-08,229215.18881432395
394748,28740,2009-09,227254.49440244716
394748,28740,2009-10,227560.87114339715
394748,28740,2009-11,228684.56388106488
394748,28740,2009-12,229454.4085620412
394748,28740,2010-01,229012.4144425698
394748,28740,2010-02,229386.41666514485
394748,28740,2010-03,229742.80811427176
394748,28740,2010-04,230401.3112034046
394748,28740,2010-05,230230.00244403604
394748,28740,2010-06,229872.33607530652
394748,28740,2010-07,229366.81249950896
394748,28740,2010-08,229760.20662943972
394748,28740,2010-09,229560.34338513235
394748,28740,2010-10,228211.498991758
394748,28740,2010-11,226204.06110225708
394748,28740,2010-12,224291.86089165046
394748,28740,2011-01,222430.25990339043
394748,28740,2011-02,221212.40347273392
394748,28740,2011-03,221173.8825759852
394748,28740,2011-04,221071.54449052477
394748,28740,2011-05,220760.65682996452
394748,28740,2011-06,218095.03000521226
394748,28740,2011-07,214891.5590844334
394748,28740,2011-08,210009.6770754732
394748,28740,2011-09,206700.34364281487
394748,28740,2011-10,204779.77370352857
394748,28740,2011-11,204154.8172629309
394748,28740,2011-12,203709.51300729412
394748,28740,2012-01,203997.34147456335
394748,28740,2012-02,204043.36692675514
394748,28740,2012-03,203582.6354058419
394748,28740,2012-04,201896.659608976
394748,28740,2012-05,200279.0295107602
394748,28740,2012-06,199104.4910030639
394748,28740,2012-07,198393.66808085958
394748,28740,2012-08,197898.2034963543
394748,28740,2012-09,197702.4661657772
394748,28740,2012-10,196897.6741664442
394748,28740,2012-11,195834.33483060225
394748,28740,2012-12,194397.6588826
394748,28740,2013-01,193289.70047198908
394748,28740,2013-02,192732.91375244668
394748,28740,2013-03,192309.88159289898
394748,28740,2013-04,192448.7681719217
394748,28740,2013-05,193232.51743005853
394748,28740,2013-06,194668.12912615505
394748,28740,2013-07,196306.30804612048
394748,28740,2013-08,197472.08037683382
394748,28740,2013-09,198092.23804334993
394748,28740,2013-10,198014.70655258629
394748,28740,2013-11,197585.83622266693
394748,28740,2013-12,197310.5209612005
394748,28740,2014-01,197132.94997887503
394748,28740,2014-02,196985.3075688576
394748,28740,2014-03,197059.79378783854
394748,28740,2014-04,197448.08507188526
394748,28740,2014-05,198524.8764680091
394748,28740,2014-06,199242.59935137114
394748,28740,2014-07,200174.53605465443
394748,28740,2014-08,200537.20290467844
394748,28740,2014-09,201019.87306551627
394748,28740,2014-10,200753.2593059492
394748,28740,2014-11,200356.99166437658
394748,28740,2014-12,199891.97615361083
394748,28740,2015-01,199485.50813555825
394748,28740,2015-02,199446.12802133165
394748,28740,2015-03,199333.31542015108
394748,28740,2015-04,199558.15815282738
394748,28740,2015-05,199828.50602007905
394748,28740,2015-06,200206.46382796663
394748,28740,2015-07,201201.59624230888
394748,28740,2015-08,202643.91775649777
394748,28740,2015-09,204450.41027504558
394748,28740,2015-10,205652.73662499033
394748,28740,2015-11,205967.88254826373
394748,28740,2015-12,205805.47509194262
394748,28740,2016-01,205458.92674542905
394748,28740,2016-02,205110.32495005018
394748,28740,2016-03,204580.2236237294
394748,28740,2016-04,204389.19746864456
394748,28740,2016-05,204640.75225201342
394748,28740,2016-06,205452.6773544378
394748,28740,2016-07,206476.4452235232
394748,28740,2016-08,207581.34293637297
394748,28740,2016-09,208385.94322934447
394748,28740,2016-10,208862.88763935436
394748,28740,2016-11,209184.00992813858
394748,28740,2016-12,209901.8733955371
394748,28740,2017-01,210599.1120325127
394748,28740,2017-02,211228.22866272958
394748,28740,2017-03,211484.34480025028
394748,28740,2017-04,212279.9057547782
394748,28740,2017-05,213462.627791786
394748,28740,2017-06,214935.08749101777
394748,28740,2017-07,216294.48799748757
394748,28740,2017-08,217803.7062108258
394748,28740,2017-09,219292.61815100862
394748,28740,2017-10,220678.3516725539
394748,28740,2017-11,221750.02445729086
394748,28740,2017-12,222652.47509806533
394748,28740,2018-01,223460.726701144
394748,28740,2018-02,223835.26154405376
394748,28740,2018-03,224437.67603603643
394748,28740,2018-04,225263.98169706078
394748,28740,2018-05,226683.50958055592
394748,28740,2018-06,228569.00562108346
394748,28740,2018-07,231087.81738079168
394748,28740,2018-08,233687.53743754895
394748,28740,2018-09,235788.87336968342
394748,28740,2018-10,236725.12581220968
394748,28740,2018-11,237237.00878790658
394748,28740,2018-12,237107.23641236554
394748,28740,2019-01,236879.82516718016
394748,28740,2019-02,236777.37112193558
394748,28740,2019-03,237037.6459254975
394748,28740,2019-04,237591.82068133133
394748,28740,2019-05,237977.58101744778
394748,28740,2019-06,238764.3340412941
394748,28740,2019-07,240091.73683890825
394748,28740,2019-08,241931.17482318866
394748,28740,2019-09,243631.29354932785
394748,28740,2019-10,244996.64591850663
394748,28740,2019-11,246294.33120069792
394748,28740,2019-12,247409.43583256853
394748,28740,2020-01,248498.39561586748
394748,28740,2020-02,249810.7733638268
394748,28740,2020-03,251251.01003232467
394748,28740,2020-04,252671.11492471257
394748,28740,2020-05,253154.8512802332
394748,28740,2020-06,253718.49498632728
394748,28740,2020-07,255003.92266521836
394748,28740,2020-08,257978.56000083545
394748,28740,2020-09,263099.4545217892
394748,28740,2020-10,270126.27785862196
394748,28740,2020-11,278628.5709063379
394748,28740,2020-12,287276.62076550396
394748,28740,2021-01,295097.9455172867
394748,28740,2021-02,302700.8078969911
394748,28740,2021-03,309577.3340959034
394748,28740,2021-04,316167.2524960181
394748,28740,2021-05,322899.33405276923
394748,28740,2021-06,329774.4914401605
394748,28740,2021-07,335126.88969412557
394748,28740,2021-08,338205.3493826383
394748,28740,2021-09,339120.65925980505
394748,28740,2021-10,339978.27174211846
394748,28740,2021-11,340550.1964458816
394748,28740,2021-12,341649.0806667294
394748,28740,2022-01,345106.75540110894
394748,28740,2022-02,350963.2796888332
394748,28740,2022-03,358937.8409744973
394748,28740,2022-04,366821.17512314994
394748,28740,2022-05,374116.4584335656
394748,28740,2022-06,380575.649129744
394748,28740,2022-07,384234.8372123966
394748,28740,2022-08,384404.19206847256
394748,28740,2022-09,382704.8724293352
394748,28740,2022-10,381019.74160709814
394748,28740,2022-11,380702.035743774
394748,28740,2022-12,380373.23919975077
394748,28740,2023-01,380363.69890021
394748,28740,2023-02,381206.4015086793
394748,28740,2023-03,382043.8908613064
394748,28740,2023-04,383417.4686210581
394748,28740,2023-05,384800.0581967703
394748,28740,2023-06,387544.5481063635
394748,28740,2023-07,391250.54236142134
394748,28740,2023-08,395182.3740473206
394748,28740,2023-09,399044.5160226763
394748,28740,2023-10,402074.1176030109
394748,28740,2023-11,404396.17946843477
394748,28740,2023-12,405619.83392517763
394748,28740,2024-01,406653.6881394664
394748,28740,2024-02,408414.5186098592
394748,28740,2024-03,411961.9230969017
394748,28740,2024-04,416287.04185702355
394748,28740,2024-05,420332.46882984176
394748,28740,2024-06,423242.94878244406
394748,28740,2024-07,425786.23185567796
394748,28740,2024-08,428702.32848721155
394748,28740,2024-09,431653.09010193316
394748,28740,2024-10,433902.8283248351
394748,28740,2024-11,435043.4114311996
394748,28740,2024-12,435514.84768865554
394748,28740,2025-01,435170.5320071385
394748,28740,2025-02,434904.7879709679
394748,28740,2025-03,434372.885562943
394748,28740,2025-04,434884.62304197036
394748,28740,2025-05,435581.3945198486
394748,28740,2025-06,436763.30547630246
394748,28740,2025-07,438083.4044600031
394748,28740,2025-08,438947.4361895812
394748,28740,2025-09,439763.932423299
394748,28740,2025-10,440268.83529117866
394748,28740,2025-11,441301.3803515926
394748,28740,2025-12,442335.6932258436
394748,28740,2026-01,443208.23198687035
394748,28740,2026-02,443630.8367467324
394748,28740,2026-03,444568.94915195013
394748,28740,2026-04,446264.5423257456
394748,28740,2026-05,448532.17332395905
394748,28740,2026-06,450765.33478124504
394753,28940,2000-01,108390.06010334266
394753,28940,2000-02,108538.35000969273
394753,28940,2000-03,108656.11630321154
394753,28940,2000-04,108880.06086758427
394753,28940,2000-05,109078.72755279417
394753,28940,2000-06,109285.28959127469
394753,28940,2000-07,109500.09219239006
394753,28940,2000-08,109782.0926190599
394753,28940,2000-09,110104.54175677839
394753,28940,2000-10,110439.77747712117
394753,28940,2000-11,110816.71822866937
394753,28940,2000-12,111300.02575566871
394753,28940,2001-01,111838.04343497612
394753,28940,2001-02,112235.13041977484
394753,28940,2001-03,112483.69172411152
394753,28940,2001-04,112730.08995320679
394753,28940,2001-05,112985.3383936893
394753,28940,2001-06,113274.27902773104
394753,28940,2001-07,113559.57874555887
394753,28940,2001-08,113950.4676765304
394753,28940,2001-09,114359.84228862806
394753,28940,2001-10,114755.9037401481
394753,28940,2001-11,115097.38476899186
394753,28940,2001-12,115419.32246908934
394753,28940,2002-01,115676.07997068018
394753,28940,2002-02,115871.47923865046
394753,28940,2002-03,116053.8720459708
394753,28940,2002-04,116245.20855340436
394753,28940,2002-05,116547.10578158945
394753,28940,2002-06,116854.18056139832
394753,28940,2002-07,117203.02671767982
394753,28940,2002-08,117506.72955301165
394753,28940,2002-09,117833.90471521353
394753,28940,2002-10,118189.03144582547
394753,28940,2002-11,118623.17981580137
394753,28940,2002-12,119104.51583365758
394753,28940,2003-01,119514.26653050166
394753,28940,2003-02,119869.97359463223
394753,28940,2003-03,120159.3004552592
394753,28940,2003-04,120521.64319424091
394753,28940,2003-05,120866.51416061504
394753,28940,2003-06,121271.68796764761
394753,28940,2003-07,121648.94270617813
394753,28940,2003-08,122117.7694893055
394753,28940,2003-09,122614.4700612962
394753,28940,2003-10,123129.07529440078
394753,28940,2003-11,123624.23262057664
394753,28940,2003-12,124100.86770288412
394753,28940,2004-01,124620.68910043464
394753,28940,2004-02,125139.29773044637
394753,28940,2004-03,125629.64930106718
394753,28940,2004-04,126196.73196667041
394753,28940,2004-05,126821.12780393781
394753,28940,2004-06,127592.40904147651
394753,28940,2004-07,128414.72995252523
394753,28940,2004-08,129264.47873461863
394753,28940,2004-09,130147.47149780735
394753,28940,2004-10,130954.97753079743
394753,28940,2004-11,131728.49001096294
394753,28940,2004-12,132530.6342405191
394753,28940,2005-01,133283.14603869748
394753,28940,2005-02,134011.74206968676
394753,28940,2005-03,134726.1399814757
394753,28940,2005-04,135678.40152718427
394753,28940,2005-05,136780.72658014396
394753,28940,2005-06,137802.8753800255
394753,28940,2005-07,138856.01948466143
394753,28940,2005-08,139925.3743431328
394753,28940,2005-09,141001.13876838912
394753,28940,2005-10,142001.79050803246
394753,28940,2005-11,142975.03997137878
394753,28940,2005-12,144076.0046408554
394753,28940,2006-01,145050.93311006148
394753,28940,2006-02,146007.19611500367
394753,28940,2006-03,146886.10612104705
394753,28940,2006-04,147852.5526108338
394753,28940,2006-05,148904.17219339652
394753,28940,2006-06,150092.85743730416
394753,28940,2006-07,151317.10624820204
394753,28940,2006-08,152459.54405371076
394753,28940,2006-09,153457.3583001839
394753,28940,2006-10,154298.78886798627
394753,28940,2006-11,155088.83693212245
394753,28940,2006-12,155880.1326600208
394753,28940,2007-01,156735.39760182318
394753,28940,2007-02,157479.5223071494
394753,28940,2007-03,158048.6152522132
394753,28940,2007-04,158590.07235140933
394753,28940,2007-05,159120.3995316795
394753,28940,2007-06,159620.89064511537
394753,28940,2007-07,159985.59097376303
394753,28940,2007-08,160313.64479957742
394753,28940,2007-09,160569.66309501886
394753,28940,2007-10,160612.28556987245
394753,28940,2007-11,160554.46493656398
394753,28940,2007-12,160350.0488413369
394753,28940,2008-01,159929.22286854757
394753,28940,2008-02,159460.81396703664
394753,28940,2008-03,159003.5821343424
394753,28940,2008-04,158838.35077869476
394753,28940,2008-05,158739.31060067323
394753,28940,2008-06,158660.00434510768
394753,28940,2008-07,158476.5187014415
394753,28940,2008-08,158098.61230263227
394753,28940,2008-09,157601.92440934252
394753,28940,2008-10,157312.44171890098
394753,28940,2008-11,157044.66426571563
394753,28940,2008-12,156714.2085144846
394753,28940,2009-01,156230.06527489136
394753,28940,2009-02,155925.2235237734
394753,28940,2009-03,155748.40681470736
394753,28940,2009-04,155490.0967091715
394753,28940,2009-05,154745.98476579646
394753,28940,2009-06,154141.65630418595
394753,28940,2009-07,153428.9698411885
394753,28940,2009-08,153006.39064729927
394753,28940,2009-09,152411.15684248155
394753,28940,2009-10,151857.56191780258
394753,28940,2009-11,151265.51941717401
394753,28940,2009-12,150911.35891111314
394753,28940,2010-01,150875.05065397083
394753,28940,2010-02,150969.04829420245
394753,28940,2010-03,151224.34246226595
394753,28940,2010-04,151463.7824230713
394753,28940,2010-05,151709.45944453214
394753,28940,2010-06,151851.98430629863
394753,28940,2010-07,151740.60952587237
394753,28940,2010-08,151534.51704230584
394753,28940,2010-09,151080.9289357239
394753,28940,2010-10,150696.83715066165
394753,28940,2010-11,150231.87645603597
394753,28940,2010-12,149734.6459829874
394753,28940,2011-01,149129.1189621278
394753,28940,2011-02,148767.18921262937
394753,28940,2011-03,148451.75502483823
394753,28940,2011-04,148205.78041724916
394753,28940,2011-05,147749.35083808913
394753,28940,2011-06,147185.3013172683
394753,28940,2011-07,146807.52469222358
394753,28940,2011-08,146685.05440592507
394753,28940,2011-09,146746.40348289555
394753,28940,2011-10,146561.5719097614
394753,28940,2011-11,146271.07198572552
394753,28940,2011-12,145856.73506201126
394753,28940,2012-01,145610.52327744072
394753,28940,2012-02,145556.03367715908
394753,28940,2012-03,145891.61823520443
394753,28940,2012-04,146369.44026910237
394753,28940,2012-05,146683.0631809339
394753,28940,2012-06,146790.4075699175
394753,28940,2012-07,146842.73098362904
394753,28940,2012-08,146704.4729496806
394753,28940,2012-09,146733.16945032976
394753,28940,2012-10,146758.81868521977
394753,28940,2012-11,146834.4655255507
394753,28940,2012-12,146733.40935430044
394753,28940,2013-01,146631.5336032503
394753,28940,2013-02,146871.54138424472
394753,28940,2013-03,147385.01681835848
394753,28940,2013-04,147982.38352633826
394753,28940,2013-05,148617.93529893595
394753,28940,2013-06,149078.93089233537
394753,28940,2013-07,149403.93346045958
394753,28940,2013-08,149554.93799410624
394753,28940,2013-09,149647.8393924922
394753,28940,2013-10,149949.41731594392
394753,28940,2013-11,150240.76697763187
394753,28940,2013-12,150690.8554125123
394753,28940,2014-01,150911.65808587542
394753,28940,2014-02,151241.7099799962
394753,28940,2014-03,151614.6721992153
394753,28940,2014-04,152278.07979436617
394753,28940,2014-05,153188.5729215025
394753,28940,2014-06,153945.91516858424
394753,28940,2014-07,154567.86840276726
394753,28940,2014-08,154756.91818527936
394753,28940,2014-09,154868.841211939
394753,28940,2014-10,154728.2008006329
394753,28940,2014-11,154764.66301986363
394753,28940,2014-12,154816.83524062054
394753,28940,2015-01,155051.49280460575
394753,28940,2015-02,155354.02621456396
394753,28940,2015-03,155803.69898149776
394753,28940,2015-04,156464.09078589466
394753,28940,2015-05,157211.5782498391
394753,28940,2015-06,157900.3658277687
394753,28940,2015-07,158563.31563938057
394753,28940,2015-08,159141.75421999246
394753,28940,2015-09,159854.32422876495
394753,28940,2015-10,160538.19828425537
394753,28940,2015-11,161114.71876402703
394753,28940,2015-12,161701.73610160756
394753,28940,2016-01,162417.33358506713
394753,28940,2016-02,163258.17236376586
394753,28940,2016-03,163836.1169101772
394753,28940,2016-04,164301.064155619
394753,28940,2016-05,164678.67404527095
394753,28940,2016-06,165109.99751408203
394753,28940,2016-07,165441.12263916948
394753,28940,2016-08,165827.28563288908
394753,28940,2016-09,166479.34938485344
394753,28940,2016-10,167371.32296641657
394753,28940,2016-11,168518.0387608508
394753,28940,2016-12,169630.38337275558
394753,28940,2017-01,170548.5014909104
394753,28940,2017-02,171139.48076969516
394753,28940,2017-03,171587.49425185364
394753,28940,2017-04,172228.4062653307
394753,28940,2017-05,173039.08131493672
394753,28940,2017-06,173891.77236621443
394753,28940,2017-07,174743.83743276435
394753,28940,2017-08,175593.89891009332
394753,28940,2017-09,176515.58337405603
394753,28940,2017-10,177421.42617644346
394753,28940,2017-11,178425.8452445323
394753,28940,2017-12,179395.86143273104
394753,28940,2018-01,180571.02311081113
394753,28940,2018-02,181731.91453974872
394753,28940,2018-03,183150.1466487842
394753,28940,2018-04,184185.50635097464
394753,28940,2018-05,184998.85882612574
394753,28940,2018-06,185585.53086306318
394753,28940,2018-07,186525.0076197509
394753,28940,2018-08,187585.41409729875
394753,28940,2018-09,188606.78518861844
394753,28940,2018-10,189321.42608075423
394753,28940,2018-11,189961.10270590425
394753,28940,2018-12,190669.79613755588
394753,28940,2019-01,191310.99527152142
394753,28940,2019-02,191946.1490134853
394753,28940,2019-03,192542.59208781028
394753,28940,2019-04,193291.1784031392
394753,28940,2019-05,194278.3063413404
394753,28940,2019-06,195585.5928957076
394753,28940,2019-07,196917.26311269647
394753,28940,2019-08,198239.43635434905
394753,28940,2019-09,199315.48219747693
394753,28940,2019-10,200620.82955814176
394753,28940,2019-11,202146.50115355858
394753,28940,2019-12,203857.17162953818
394753,28940,2020-01,205897.32506111605
394753,28940,2020-02,207716.10878765618
394753,28940,2020-03,209359.7125309996
394753,28940,2020-04,210513.3684922695
394753,28940,2020-05,211401.7429855525
394753,28940,2020-06,212168.8444527673
394753,28940,2020-07,213255.61442990243
394753,28940,2020-08,215006.62916514708
394753,28940,2020-09,217853.16973865766
394753,28940,2020-10,221265.49096431967
394753,28940,2020-11,225013.3680159217
394753,28940,2020-12,228545.83136870005
394753,28940,2021-01,231956.57066179175
394753,28940,2021-02,235624.44041398587
394753,28940,2021-03,239408.35686051412
394753,28940,2021-04,243608.48085725703
394753,28940,2021-05,248455.2289314021
394753,28940,2021-06,254260.94579480682
394753,28940,2021-07,259688.7037945655
394753,28940,2021-08,263532.8463349119
394753,28940,2021-09,265656.87503496703
394753,28940,2021-10,267793.4480991301
394753,28940,2021-11,270953.9701387948
394753,28940,2021-12,275003.76738056843
394753,28940,2022-01,280279.03598698677
394753,28940,2022-02,286786.47279899986
394753,28940,2022-03,293878.6387127375
394753,28940,2022-04,301202.20965231233
394753,28940,2022-05,307492.4313981617
394753,28940,2022-06,313392.78240222344
394753,28940,2022-07,317095.6653152445
394753,28940,2022-08,318902.4662904366
394753,28940,2022-09,318768.2411542193
394753,28940,2022-10,318144.7297049921
394753,28940,2022-11,317535.5051846425
394753,28940,2022-12,317353.9258290781
394753,28940,2023-01,317115.85913868045
394753,28940,2023-02,318080.0038776291
394753,28940,2023-03,319972.3766579399
394753,28940,2023-04,323534.64593754715
394753,28940,2023-05,327357.32392812264
394753,28940,2023-06,331816.63461571553
394753,28940,2023-07,335853.04793053993
394753,28940,2023-08,339888.05901887437
394753,28940,2023-09,343415.5507949871
394753,28940,2023-10,346411.7985049395
394753,28940,2023-11,348684.4926367854
394753,28940,2023-12,349980.3107795748
394753,28940,2024-01,350724.89382004953
394753,28940,2024-02,351540.2940939755
394753,28940,2024-03,353511.8235785205
394753,28940,2024-04,356033.194966212
394753,28940,2024-05,358488.2214384636
394753,28940,2024-06,359766.6551892531
394753,28940,2024-07,360493.53184504254
394753,28940,2024-08,360722.7659460537
394753,28940,2024-09,360843.83504090045
394753,28940,2024-10,361187.67194335425
394753,28940,2024-11,361526.215799567
394753,28940,2024-12,362503.9507657538
394753,28940,2025-01,363491.249755464
394753,28940,2025-02,364385.42006970075
394753,28940,2025-03,364415.3558839602
394753,28940,2025-04,363955.2828882477
394753,28940,2025-05,363680.34564642416
394753,28940,2025-06,363358.13059244544
394753,28940,2025-07,363301.62443963933
394753,28940,2025-08,363136.52146875294
394753,28940,2025-09,363658.14800589747
394753,28940,2025-10,364318.2969805325
394753,28940,2025-11,365379.46636656584
394753,28940,2025-12,366261.41457233875
394753,28940,2026-01,367282.9503836156
394753,28940,2026-02,368104.5406662381
394753,28940,2026-03,369157.824221792
394753,28940,2026-04,369823.6959008843
394753,28940,2026-05,370194.4098802151
394753,28940,2026-06,370149.42065787176
394755,29020,2009-01,84781.14314539918
394755,29020,2009-02,84504.40840264809
394755,29020,2009-03,84270.69700309128
394755,29020,2009-04,83832.62477258501
394755,29020,2009-05,83486.96235146456
394755,29020,2009-06,83203.2246826213
394755,29020,2009-07,82908.33801161747
394755,29020,2009-08,82592.43645816953
394755,29020,2009-09,82263.45856104126
394755,29020,2009-10,81997.39173035361
394755,29020,2009-11,81788.39380453738
394755,29020,2009-12,81619.41900737902
394755,29020,2010-01,81435.10945307599
394755,29020,2010-02,81172.16548396857
394755,29020,2010-03,80860.64838490165
394755,29020,2010-04,80520.67255526055
394755,29020,2010-05,80270.15671257382
394755,29020,2010-06,80090.44591736633
394755,29020,2010-07,80005.80395740685
