fhfa_cbsa,period,hpi_all_transactions_nsa
10780,1987Q3,83.77
10780,1987Q4,83.56
10780,1988Q1,85.79
10780,1988Q2,86.41
10780,1988Q3,85.34
10780,1988Q4,91.99
10780,1989Q1,86.86
10780,1989Q2,83.53
10780,1989Q3,86.31
10780,1989Q4,84.49
10780,1990Q1,84.55
10780,1990Q2,85.56
10780,1990Q3,83.98
10780,1990Q4,82.04
10780,1991Q1,83.27
10780,1991Q2,86.84
10780,1991Q3,87.45
10780,1991Q4,86.28
10780,1992Q1,88.29
10780,1992Q2,88.23
10780,1992Q3,91.12
10780,1992Q4,89.43
10780,1993Q1,88.06
10780,1993Q2,91.8
10780,1993Q3,93.79
10780,1993Q4,94.41
10780,1994Q1,96.69
10780,1994Q2,96.3
10780,1994Q3,99.94
10780,1994Q4,96.67
10780,1995Q1,100
10780,1995Q2,100.91
10780,1995Q3,103.91
10780,1995Q4,102.68
10780,1996Q1,105.89
10780,1996Q2,107.32
10780,1996Q3,108.54
10780,1996Q4,107.91
10780,1997Q1,111.18
10780,1997Q2,109.9
10780,1997Q3,113.35
10780,1997Q4,114.43
10780,1998Q1,118.06
10780,1998Q2,118.55
10780,1998Q3,119.76
10780,1998Q4,121.53
10780,1999Q1,124.84
10780,1999Q2,123.7
10780,1999Q3,122.48
10780,1999Q4,125.17
10780,2000Q1,127.84
10780,2000Q2,129.91
10780,2000Q3,130.59
10780,2000Q4,130.97
10780,2001Q1,135.19
10780,2001Q2,137.8
10780,2001Q3,137.91
10780,2001Q4,139.17
10780,2002Q1,137.8
10780,2002Q2,139.58
10780,2002Q3,143.26
10780,2002Q4,144.85
10780,2003Q1,146.04
10780,2003Q2,147.12
10780,2003Q3,148.79
10780,2003Q4,148.24
10780,2004Q1,152.38
10780,2004Q2,150.97
10780,2004Q3,153.17
10780,2004Q4,155.08
10780,2005Q1,157.28
10780,2005Q2,158.27
10780,2005Q3,164.84
10780,2005Q4,164.92
10780,2006Q1,167.43
10780,2006Q2,170.81
10780,2006Q3,176.83
10780,2006Q4,178.28
10780,2007Q1,177.52
10780,2007Q2,185.16
10780,2007Q3,183.16
10780,2007Q4,186.92
10780,2008Q1,187.74
10780,2008Q2,188.16
10780,2008Q3,187.72
10780,2008Q4,187.88
10780,2009Q1,190.21
10780,2009Q2,189.98
10780,2009Q3,185.84
10780,2009Q4,186.4
10780,2010Q1,188.06
10780,2010Q2,184.12
10780,2010Q3,187.43
10780,2010Q4,187.03
10780,2011Q1,185.43
10780,2011Q2,186.66
10780,2011Q3,181.29
10780,2011Q4,185.8
10780,2012Q1,185.84
10780,2012Q2,187.15
10780,2012Q3,189.21
10780,2012Q4,189.23
10780,2013Q1,189.86
10780,2013Q2,188.81
10780,2013Q3,192.22
10780,2013Q4,191.23
10780,2014Q1,195.08
10780,2014Q2,194.47
10780,2014Q3,193.23
10780,2014Q4,195.59
10780,2015Q1,194.75
10780,2015Q2,198.37
10780,2015Q3,199.51
10780,2015Q4,202.06
10780,2016Q1,199.02
10780,2016Q2,202.78
10780,2016Q3,199.44
10780,2016Q4,206.66
10780,2017Q1,200.09
10780,2017Q2,202.24
10780,2017Q3,210
10780,2017Q4,211.13
10780,2018Q1,207.79
10780,2018Q2,210.42
10780,2018Q3,206.59
10780,2018Q4,210.14
10780,2019Q1,205.97
10780,2019Q2,211.48
10780,2019Q3,215.63
10780,2019Q4,213.57
10780,2020Q1,216.66
10780,2020Q2,217.54
10780,2020Q3,217.08
10780,2020Q4,220.74
10780,2021Q1,224.46
10780,2021Q2,230.01
10780,2021Q3,238.19
10780,2021Q4,243.51
10780,2022Q1,247.01
10780,2022Q2,260
10780,2022Q3,251.93
10780,2022Q4,248.78
10780,2023Q1,271.2
10780,2023Q2,268.58
10780,2023Q3,254.97
10780,2023Q4,266.44
10780,2024Q1,267.76
10780,2024Q2,282.29
10780,2024Q3,264.62
10780,2024Q4,272.39
10780,2025Q1,266.65
10780,2025Q2,280.1
10780,2025Q3,275.24
10780,2025Q4,278.22
10780,2026Q1,281.39
10900,1978Q2,41.97
10900,1978Q3,46.89
10900,1978Q4,47.29
10900,1979Q1,46.75
10900,1979Q2,45.2
10900,1979Q3,45.49
10900,1979Q4,48.8
10900,1980Q1,54.79
10900,1980Q2,46.2
10900,1980Q3,49.43
10900,1980Q4,51.41
10900,1981Q1,54.84
10900,1981Q2,52.04
10900,1981Q3,50.7
10900,1981Q4,48.85
10900,1982Q1,48.58
10900,1982Q2,53.85
10900,1982Q3,54.18
10900,1982Q4,52.52
10900,1983Q1,51.27
10900,1983Q2,54.26
10900,1983Q3,55.76
10900,1983Q4,54.97
10900,1984Q1,55.75
10900,1984Q2,56.83
10900,1984Q3,58.25
10900,1984Q4,58.68
10900,1985Q1,59.66
10900,1985Q2,61.43
10900,1985Q3,63.34
10900,1985Q4,64.7
10900,1986Q1,65.57
10900,1986Q2,67.38
10900,1986Q3,70.43
10900,1986Q4,73.51
10900,1987Q1,75.4
10900,1987Q2,81.37
10900,1987Q3,86.68
10900,1987Q4,93.66
10900,1988Q1,95.07
10900,1988Q2,100.55
10900,1988Q3,101.9
10900,1988Q4,103.03
10900,1989Q1,104.14
10900,1989Q2,104.44
10900,1989Q3,106.03
10900,1989Q4,105.73
10900,1990Q1,104.77
10900,1990Q2,104.08
10900,1990Q3,102.85
10900,1990Q4,101.56
10900,1991Q1,101.67
10900,1991Q2,102.53
10900,1991Q3,102.34
10900,1991Q4,102.93
10900,1992Q1,103.83
10900,1992Q2,103.13
10900,1992Q3,104.23
10900,1992Q4,104.21
10900,1993Q1,103.27
10900,1993Q2,104.03
10900,1993Q3,104.06
10900,1993Q4,104.63
10900,1994Q1,104.16
10900,1994Q2,102.78
10900,1994Q3,101.27
10900,1994Q4,99.67
10900,1995Q1,100
10900,1995Q2,100.44
10900,1995Q3,101.94
10900,1995Q4,102.65
10900,1996Q1,103.54
10900,1996Q2,101.84
10900,1996Q3,102.15
10900,1996Q4,102.88
10900,1997Q1,103.66
10900,1997Q2,102.76
10900,1997Q3,104.48
10900,1997Q4,104.58
10900,1998Q1,106.76
10900,1998Q2,105.7
10900,1998Q3,106.4
10900,1998Q4,107.38
10900,1999Q1,108.09
10900,1999Q2,107.94
10900,1999Q3,108.69
10900,1999Q4,108.27
10900,2000Q1,109.1
10900,2000Q2,110.63
10900,2000Q3,112.29
10900,2000Q4,113.18
10900,2001Q1,115.88
10900,2001Q2,118.24
10900,2001Q3,119.82
10900,2001Q4,121.22
10900,2002Q1,122.57
10900,2002Q2,125.62
10900,2002Q3,128.25
10900,2002Q4,130.49
10900,2003Q1,132.31
10900,2003Q2,133.78
10900,2003Q3,137.89
10900,2003Q4,142.8
10900,2004Q1,145.85
10900,2004Q2,150.05
10900,2004Q3,157.74
10900,2004Q4,162.05
10900,2005Q1,165.68
10900,2005Q2,173.83
10900,2005Q3,179.81
10900,2005Q4,184.79
10900,2006Q1,190.15
10900,2006Q2,194.07
10900,2006Q3,196.28
10900,2006Q4,198.69
10900,2007Q1,199.7
10900,2007Q2,201.84
10900,2007Q3,199.16
10900,2007Q4,198.8
10900,2008Q1,198.64
10900,2008Q2,194.29
10900,2008Q3,188.58
10900,2008Q4,187.16
10900,2009Q1,187.46
10900,2009Q2,182.82
10900,2009Q3,179.07
10900,2009Q4,177.53
10900,2010Q1,174.83
10900,2010Q2,172.82
10900,2010Q3,175.28
10900,2010Q4,173.35
10900,2011Q1,170.51
10900,2011Q2,165.36
10900,2011Q3,164.89
10900,2011Q4,164.34
10900,2012Q1,161.41
10900,2012Q2,159.41
10900,2012Q3,160.29
10900,2012Q4,161
10900,2013Q1,160.59
10900,2013Q2,160.74
10900,2013Q3,160.19
10900,2013Q4,160.39
10900,2014Q1,161.85
10900,2014Q2,162.92
10900,2014Q3,164.19
10900,2014Q4,163.65
10900,2015Q1,165.06
10900,2015Q2,165.41
10900,2015Q3,166.29
10900,2015Q4,166.65
10900,2016Q1,166.37
10900,2016Q2,168.26
10900,2016Q3,170.24
10900,2016Q4,170.67
10900,2017Q1,171.49
10900,2017Q2,173.74
10900,2017Q3,176.1
10900,2017Q4,177.44
10900,2018Q1,177.88
10900,2018Q2,181.27
10900,2018Q3,183.04
10900,2018Q4,182.88
10900,2019Q1,185.16
10900,2019Q2,188.55
10900,2019Q3,190.51
10900,2019Q4,191.06
10900,2020Q1,194.02
10900,2020Q2,196.49
10900,2020Q3,200.98
10900,2020Q4,205.68
10900,2021Q1,212.59
10900,2021Q2,223.11
10900,2021Q3,234.3
10900,2021Q4,240.97
10900,2022Q1,249.39
10900,2022Q2,262.53
10900,2022Q3,271.29
10900,2022Q4,267.92
10900,2023Q1,273.55
10900,2023Q2,282.48
10900,2023Q3,292.91
10900,2023Q4,293.26
10900,2024Q1,301.92
10900,2024Q2,307.75
10900,2024Q3,308.84
10900,2024Q4,311.66
10900,2025Q1,320.3
10900,2025Q2,326.84
10900,2025Q3,333.19
10900,2025Q4,333.8
10900,2026Q1,337.49
11020,1993Q1,87.29
11020,1993Q2,83.23
11020,1993Q3,89.77
11020,1993Q4,90.22
11020,1994Q1,90.9
11020,1994Q2,92.52
11020,1994Q3,93.16
11020,1994Q4,97.87
11020,1995Q1,100
11020,1995Q2,96.96
11020,1995Q3,99.8
11020,1995Q4,103.46
11020,1996Q1,104.88
11020,1996Q2,103.52
11020,1996Q3,103.97
11020,1996Q4,104.56
11020,1997Q1,103.95
11020,1997Q2,105.51
11020,1997Q3,105.96
11020,1997Q4,108.65
11020,1998Q1,110.74
11020,1998Q2,112.72
11020,1998Q3,113.1
11020,1998Q4,114.76
11020,1999Q1,115.4
11020,1999Q2,119.65
11020,1999Q3,115.2
11020,1999Q4,110.92
11020,2000Q1,117.09
11020,2000Q2,117.74
11020,2000Q3,118.74
11020,2000Q4,120.15
11020,2001Q1,126.89
11020,2001Q2,124.57
11020,2001Q3,128.02
11020,2001Q4,128.87
11020,2002Q1,129.26
11020,2002Q2,129.58
11020,2002Q3,132.1
11020,2002Q4,133.52
11020,2003Q1,136.46
11020,2003Q2,135.72
11020,2003Q3,138.62
11020,2003Q4,135.98
11020,2004Q1,143.42
11020,2004Q2,137.38
11020,2004Q3,144.56
11020,2004Q4,145.05
11020,2005Q1,146.89
11020,2005Q2,150.07
11020,2005Q3,151.11
11020,2005Q4,153.38
11020,2006Q1,152.75
11020,2006Q2,157.58
11020,2006Q3,161.13
11020,2006Q4,160.54
11020,2007Q1,162.04
11020,2007Q2,165.06
11020,2007Q3,166.27
11020,2007Q4,166.16
11020,2008Q1,169.84
11020,2008Q2,173.18
11020,2008Q3,170.88
11020,2008Q4,166.21
11020,2009Q1,171.73
11020,2009Q2,173.67
11020,2009Q3,166.69
11020,2009Q4,169.68
11020,2010Q1,170.45
11020,2010Q2,168.52
11020,2010Q3,172.69
11020,2010Q4,172.65
11020,2011Q1,172.62
11020,2011Q2,176.43
11020,2011Q3,169.08
11020,2011Q4,172.94
11020,2012Q1,177.13
11020,2012Q2,175.8
11020,2012Q3,180.47
11020,2012Q4,176.26
11020,2013Q1,180.74
11020,2013Q2,180.02
11020,2013Q3,176.49
11020,2013Q4,176.17
11020,2014Q1,176.03
11020,2014Q2,179.76
11020,2014Q3,178.04
11020,2014Q4,180.96
11020,2015Q1,183.03
11020,2015Q2,179.95
11020,2015Q3,183.21
11020,2015Q4,177.8
11020,2016Q1,184.72
11020,2016Q2,186.92
11020,2016Q3,187.74
11020,2016Q4,187.07
11020,2017Q1,192.3
11020,2017Q2,188.17
11020,2017Q3,192.87
11020,2017Q4,193.9
11020,2018Q1,191.05
11020,2018Q2,194.28
11020,2018Q3,196.14
11020,2018Q4,192.12
11020,2019Q1,193.68
11020,2019Q2,202.31
11020,2019Q3,201.33
11020,2019Q4,203.87
11020,2020Q1,206.57
11020,2020Q2,205.95
11020,2020Q3,208.57
11020,2020Q4,208.77
11020,2021Q1,214.4
11020,2021Q2,220.85
11020,2021Q3,228.94
11020,2021Q4,235.54
11020,2022Q1,244.72
11020,2022Q2,249.71
11020,2022Q3,251.14
11020,2022Q4,260.32
11020,2023Q1,253.41
11020,2023Q2,259.03
11020,2023Q3,260.34
11020,2023Q4,266.01
11020,2024Q1,257.71
11020,2024Q2,267.12
11020,2024Q3,276.76
11020,2024Q4,289.87
11020,2025Q1,286.52
11020,2025Q2,284.03
11020,2025Q3,289.35
11020,2025Q4,295.71
11020,2026Q1,287.29
11100,1979Q4,64.9
11100,1980Q1,65.68
11100,1980Q2,64.51
11100,1980Q3,63.19
11100,1980Q4,66.9
11100,1981Q1,71.41
11100,1981Q2,81.06
11100,1981Q3,74.99
11100,1981Q4,71.47
11100,1982Q1,78.6
11100,1982Q2,61.89
11100,1982Q3,63.27
11100,1982Q4,72.11
11100,1983Q1,80.72
11100,1983Q2,78.88
11100,1983Q3,81.43
11100,1983Q4,82.57
11100,1984Q1,82.49
11100,1984Q2,87.08
11100,1984Q3,85.26
11100,1984Q4,87.09
11100,1985Q1,83.82
11100,1985Q2,84.29
11100,1985Q3,84.53
11100,1985Q4,84.93
11100,1986Q1,85.59
11100,1986Q2,85.16
11100,1986Q3,84.81
11100,1986Q4,84.87
11100,1987Q1,85.05
11100,1987Q2,86.03
11100,1987Q3,84.79
11100,1987Q4,79.65
11100,1988Q1,83.64
11100,1988Q2,79.29
11100,1988Q3,76.76
11100,1988Q4,73.33
11100,1989Q1,77.25
11100,1989Q2,76
11100,1989Q3,75.91
11100,1989Q4,74.97
11100,1990Q1,73.52
11100,1990Q2,73.81
11100,1990Q3,76.42
11100,1990Q4,74.06
11100,1991Q1,77.58
11100,1991Q2,77.32
11100,1991Q3,80.41
11100,1991Q4,79.76
11100,1992Q1,81.17
11100,1992Q2,81.57
11100,1992Q3,83.01
11100,1992Q4,84.16
11100,1993Q1,84.03
11100,1993Q2,87.28
11100,1993Q3,89.8
11100,1993Q4,90.19
11100,1994Q1,93.97
11100,1994Q2,95.99
11100,1994Q3,98.44
11100,1994Q4,98.7
11100,1995Q1,100
11100,1995Q2,101.97
11100,1995Q3,102.86
11100,1995Q4,104.12
11100,1996Q1,103.23
11100,1996Q2,104.22
11100,1996Q3,105.16
11100,1996Q4,104.74
11100,1997Q1,105.76
11100,1997Q2,106.58
11100,1997Q3,107.43
11100,1997Q4,109.88
11100,1998Q1,109.28
11100,1998Q2,109.24
11100,1998Q3,111.35
11100,1998Q4,111.82
11100,1999Q1,112.64
11100,1999Q2,115.8
11100,1999Q3,118.52
11100,1999Q4,118.72
11100,2000Q1,120.51
11100,2000Q2,119.84
11100,2000Q3,121.96
11100,2000Q4,123.27
11100,2001Q1,126.44
11100,2001Q2,126.58
11100,2001Q3,127.49
11100,2001Q4,128.03
11100,2002Q1,128.99
11100,2002Q2,131.16
11100,2002Q3,132.41
11100,2002Q4,135.74
11100,2003Q1,135.56
11100,2003Q2,135.71
11100,2003Q3,135.66
11100,2003Q4,137.28
11100,2004Q1,137.11
11100,2004Q2,139.15
11100,2004Q3,141.54
11100,2004Q4,144.15
11100,2005Q1,142.93
11100,2005Q2,146.81
11100,2005Q3,149.43
11100,2005Q4,151.52
11100,2006Q1,151.41
11100,2006Q2,155.2
11100,2006Q3,157.85
11100,2006Q4,157.36
11100,2007Q1,159.91
11100,2007Q2,161.62
11100,2007Q3,161.46
11100,2007Q4,163.01
11100,2008Q1,164.55
11100,2008Q2,163.39
11100,2008Q3,163.14
11100,2008Q4,164.8
11100,2009Q1,164.72
11100,2009Q2,165.53
11100,2009Q3,165.97
11100,2009Q4,165.31
11100,2010Q1,166.45
11100,2010Q2,165.13
11100,2010Q3,166.71
11100,2010Q4,164.85
11100,2011Q1,165.83
11100,2011Q2,163.39
11100,2011Q3,163.33
11100,2011Q4,166.05
11100,2012Q1,167.29
11100,2012Q2,166.27
11100,2012Q3,166.28
11100,2012Q4,169.52
11100,2013Q1,169.26
11100,2013Q2,170.1
11100,2013Q3,171.21
11100,2013Q4,172.44
11100,2014Q1,169.85
11100,2014Q2,173.54
11100,2014Q3,174.35
11100,2014Q4,174.37
11100,2015Q1,177.34
11100,2015Q2,178.5
11100,2015Q3,182.83
11100,2015Q4,182.99
11100,2016Q1,183.64
11100,2016Q2,186.99
11100,2016Q3,189.19
11100,2016Q4,188.03
11100,2017Q1,190.14
11100,2017Q2,191.64
11100,2017Q3,194.41
11100,2017Q4,194.27
11100,2018Q1,194.63
11100,2018Q2,197.53
11100,2018Q3,199.07
11100,2018Q4,197.96
11100,2019Q1,199.75
11100,2019Q2,201.3
11100,2019Q3,203.56
11100,2019Q4,205.26
11100,2020Q1,206.63
11100,2020Q2,207.96
11100,2020Q3,209.53
11100,2020Q4,214.37
11100,2021Q1,219.58
11100,2021Q2,230
11100,2021Q3,241.3
11100,2021Q4,250.89
11100,2022Q1,260.24
11100,2022Q2,270.54
11100,2022Q3,274.19
11100,2022Q4,275.54
11100,2023Q1,279.04
11100,2023Q2,285.36
11100,2023Q3,288.85
11100,2023Q4,287.42
11100,2024Q1,285.79
11100,2024Q2,292.23
11100,2024Q3,294.92
11100,2024Q4,292.77
11100,2025Q1,294.37
11100,2025Q2,299.88
11100,2025Q3,300.33
11100,2025Q4,301.03
11100,2026Q1,310.3
11180,1986Q4,67.61
11180,1987Q1,67.92
11180,1987Q2,70.6
11180,1987Q3,68.9
11180,1987Q4,69.38
11180,1988Q1,68.36
11180,1988Q2,72.19
11180,1988Q3,71.15
11180,1988Q4,71.64
11180,1989Q1,73.29
11180,1989Q2,71.11
11180,1989Q3,74.57
11180,1989Q4,74.48
11180,1990Q1,76.39
11180,1990Q2,76.56
11180,1990Q3,78.67
11180,1990Q4,78.81
11180,1991Q1,81.17
11180,1991Q2,80.26
11180,1991Q3,82.15
11180,1991Q4,84.61
11180,1992Q1,85.01
11180,1992Q2,85.8
11180,1992Q3,88.4
11180,1992Q4,87.69
11180,1993Q1,90.09
11180,1993Q2,91.02
11180,1993Q3,93.22
11180,1993Q4,94.07
11180,1994Q1,95.01
11180,1994Q2,99.16
11180,1994Q3,98.43
11180,1994Q4,100.18
11180,1995Q1,100
11180,1995Q2,101.82
11180,1995Q3,105.51
11180,1995Q4,105.84
11180,1996Q1,106.02
11180,1996Q2,108.67
11180,1996Q3,108.96
11180,1996Q4,108.44
11180,1997Q1,112.77
11180,1997Q2,114.71
11180,1997Q3,114.84
11180,1997Q4,116.46
11180,1998Q1,116.68
11180,1998Q2,118.28
11180,1998Q3,121.54
11180,1998Q4,122.52
11180,1999Q1,123.14
11180,1999Q2,125.71
11180,1999Q3,126.43
11180,1999Q4,125.65
11180,2000Q1,126.43
11180,2000Q2,129.25
11180,2000Q3,131.09
11180,2000Q4,132.34
11180,2001Q1,134.17
11180,2001Q2,136.07
11180,2001Q3,137.34
11180,2001Q4,138.81
11180,2002Q1,140.07
11180,2002Q2,139.69
11180,2002Q3,142.36
11180,2002Q4,143.34
11180,2003Q1,143.91
11180,2003Q2,144.61
11180,2003Q3,147.34
11180,2003Q4,151.07
11180,2004Q1,151.26
11180,2004Q2,153.96
11180,2004Q3,155
11180,2004Q4,155.61
11180,2005Q1,156.24
11180,2005Q2,159.15
11180,2005Q3,162.51
11180,2005Q4,162.32
11180,2006Q1,163.14
11180,2006Q2,164.06
11180,2006Q3,162.37
11180,2006Q4,164.36
11180,2007Q1,165.91
11180,2007Q2,168.82
11180,2007Q3,167.43
11180,2007Q4,168.58
11180,2008Q1,169.44
11180,2008Q2,167.07
11180,2008Q3,166.66
11180,2008Q4,166.81
11180,2009Q1,169.4
11180,2009Q2,168.52
11180,2009Q3,166.48
11180,2009Q4,167.46
11180,2010Q1,163.05
11180,2010Q2,166.77
11180,2010Q3,167.03
11180,2010Q4,167.74
11180,2011Q1,163.16
11180,2011Q2,162.24
11180,2011Q3,166.29
11180,2011Q4,166.42
11180,2012Q1,166.06
11180,2012Q2,165.06
11180,2012Q3,167.02
11180,2012Q4,167.96
11180,2013Q1,169.28
11180,2013Q2,169.35
11180,2013Q3,171.48
11180,2013Q4,175.88
11180,2014Q1,172.05
11180,2014Q2,176.34
11180,2014Q3,179.1
11180,2014Q4,180.45
11180,2015Q1,179.25
11180,2015Q2,183.13
11180,2015Q3,184.17
11180,2015Q4,186.02
11180,2016Q1,186.85
11180,2016Q2,191.58
11180,2016Q3,191.6
11180,2016Q4,194.01
11180,2017Q1,192.26
11180,2017Q2,199.9
11180,2017Q3,202.78
11180,2017Q4,201.49
11180,2018Q1,200.43
11180,2018Q2,207.01
11180,2018Q3,206.66
11180,2018Q4,205.34
11180,2019Q1,208.37
11180,2019Q2,212.37
11180,2019Q3,214.34
11180,2019Q4,215.21
11180,2020Q1,216.28
11180,2020Q2,217.25
11180,2020Q3,219.37
11180,2020Q4,220.63
11180,2021Q1,223.92
11180,2021Q2,236.31
11180,2021Q3,241.67
11180,2021Q4,250.5
11180,2022Q1,246.91
11180,2022Q2,272.16
11180,2022Q3,274.31
11180,2022Q4,268.9
11180,2023Q1,275.66
11180,2023Q2,287.39
11180,2023Q3,297.23
11180,2023Q4,285.5
11180,2024Q1,291.18
11180,2024Q2,307.26
11180,2024Q3,303.41
11180,2024Q4,313.69
11180,2025Q1,306.1
11180,2025Q2,309.75
11180,2025Q3,317.39
11180,2025Q4,317.51
11180,2026Q1,322.39
11260,1978Q2,60.56
11260,1978Q3,60.85
11260,1978Q4,59.28
11260,1979Q1,62.22
11260,1979Q2,69.32
11260,1979Q3,69.21
11260,1979Q4,63.71
11260,1982Q1,96.39
11260,1982Q2,92.39
11260,1982Q3,100.62
11260,1982Q4,95.98
11260,1983Q1,99.56
11260,1983Q2,102.98
11260,1983Q3,104.58
11260,1983Q4,108.6
11260,1984Q1,106.5
11260,1984Q2,106.61
11260,1984Q3,111.5
11260,1984Q4,108.87
11260,1985Q1,103.6
11260,1985Q2,105.48
11260,1985Q3,105.56
11260,1985Q4,101.89
11260,1986Q1,101.21
11260,1986Q2,103.55
11260,1986Q3,100.38
11260,1986Q4,97.04
11260,1987Q1,95.04
11260,1987Q2,87.96
11260,1987Q3,82.95
11260,1987Q4,75.63
11260,1988Q1,88.23
11260,1988Q2,82.75
11260,1988Q3,90.24
11260,1988Q4,93.72
11260,1989Q1,89.57
11260,1989Q2,73.88
11260,1989Q3,73.32
11260,1989Q4,71.75
11260,1990Q1,68.18
11260,1990Q2,79.46
11260,1990Q3,85.65
11260,1990Q4,83.24
11260,1991Q1,86.09
11260,1991Q2,90.16
11260,1991Q3,92.75
11260,1991Q4,92.54
11260,1992Q1,93.93
11260,1992Q2,94.43
11260,1992Q3,94.58
11260,1992Q4,94.67
11260,1993Q1,94.46
11260,1993Q2,94.9
11260,1993Q3,96.41
11260,1993Q4,96.95
11260,1994Q1,97.65
11260,1994Q2,99.55
11260,1994Q3,100.51
11260,1994Q4,99.29
11260,1995Q1,100
11260,1995Q2,101.79
11260,1995Q3,103.28
11260,1995Q4,103.16
11260,1996Q1,104.33
11260,1996Q2,106.23
11260,1996Q3,106.15
11260,1996Q4,107.75
11260,1997Q1,108.11
11260,1997Q2,108.66
11260,1997Q3,109.74
11260,1997Q4,111.22
11260,1998Q1,111.37
11260,1998Q2,113.36
11260,1998Q3,114.46
11260,1998Q4,114.28
11260,1999Q1,116.43
11260,1999Q2,118.49
11260,1999Q3,118.3
11260,1999Q4,119.17
11260,2000Q1,118.43
11260,2000Q2,120.28
11260,2000Q3,120.81
11260,2000Q4,121.67
11260,2001Q1,124.02
11260,2001Q2,126.8
11260,2001Q3,128.63
11260,2001Q4,129.37
11260,2002Q1,131.7
11260,2002Q2,135.67
11260,2002Q3,136.98
11260,2002Q4,136.69
11260,2003Q1,137.77
11260,2003Q2,140.18
11260,2003Q3,143.51
11260,2003Q4,149.25
11260,2004Q1,150.38
11260,2004Q2,153.75
11260,2004Q3,162.55
11260,2004Q4,164.61
11260,2005Q1,168.87
11260,2005Q2,174.86
11260,2005Q3,181.81
11260,2005Q4,187.85
11260,2006Q1,191.22
11260,2006Q2,195.55
11260,2006Q3,199.64
11260,2006Q4,200.12
11260,2007Q1,202.34
11260,2007Q2,204.3
11260,2007Q3,203.12
11260,2007Q4,202.09
11260,2008Q1,202.31
11260,2008Q2,202.38
11260,2008Q3,200.39
11260,2008Q4,202.87
11260,2009Q1,202.67
11260,2009Q2,201.55
11260,2009Q3,200.17
11260,2009Q4,200.9
11260,2010Q1,199.27
11260,2010Q2,199.5
11260,2010Q3,201
11260,2010Q4,202.2
11260,2011Q1,200.74
11260,2011Q2,199.84
11260,2011Q3,202.03
11260,2011Q4,201.92
11260,2012Q1,201
11260,2012Q2,199.14
11260,2012Q3,201.4
11260,2012Q4,203.25
11260,2013Q1,205.79
11260,2013Q2,206.52
11260,2013Q3,208.6
11260,2013Q4,210.83
11260,2014Q1,210.55
11260,2014Q2,214.34
11260,2014Q3,216.46
11260,2014Q4,215.3
11260,2015Q1,217.05
11260,2015Q2,219.08
11260,2015Q3,223.09
11260,2015Q4,222.88
11260,2016Q1,223.73
11260,2016Q2,224.35
11260,2016Q3,225
11260,2016Q4,224.03
11260,2017Q1,223.62
11260,2017Q2,225.53
11260,2017Q3,226.04
11260,2017Q4,227.31
11260,2018Q1,223.57
11260,2018Q2,228.97
11260,2018Q3,226.12
11260,2018Q4,226.41
11260,2019Q1,227.21
11260,2019Q2,231.49
11260,2019Q3,232.64
11260,2019Q4,232.45
11260,2020Q1,235.53
11260,2020Q2,236.48
11260,2020Q3,240.14
11260,2020Q4,242.43
11260,2021Q1,244.8
11260,2021Q2,254.15
11260,2021Q3,265.01
11260,2021Q4,267.13
11260,2022Q1,275.85
11260,2022Q2,289.74
11260,2022Q3,289.18
11260,2022Q4,290.86
11260,2023Q1,297.05
11260,2023Q2,302.52
11260,2023Q3,305.25
11260,2023Q4,303.67
11260,2024Q1,310.19
11260,2024Q2,322.05
11260,2024Q3,325.44
11260,2024Q4,319.53
11260,2025Q1,322.5
11260,2025Q2,335.91
11260,2025Q3,337.58
11260,2025Q4,342.24
11260,2026Q1,346.95
11460,1978Q2,45.97
11460,1978Q3,47.46
11460,1978Q4,53.32
11460,1979Q1,53.08
11460,1979Q2,55.16
11460,1979Q3,57.1
11460,1979Q4,50.94
11460,1980Q1,55.11
11460,1980Q2,54.57
11460,1980Q3,56.15
11460,1980Q4,55.86
11460,1981Q1,57.79
11460,1981Q2,57.41
11460,1981Q3,61.26
11460,1981Q4,57.67
11460,1982Q2,55.99
11460,1982Q3,53.13
11460,1982Q4,51.59
11460,1983Q1,52.64
11460,1983Q2,53.93
11460,1983Q3,55.4
11460,1983Q4,53.98
11460,1984Q1,54.21
11460,1984Q2,54.58
11460,1984Q3,54.77
11460,1984Q4,53.85
11460,1985Q1,53.71
11460,1985Q2,55.21
11460,1985Q3,56.38
11460,1985Q4,56.98
11460,1986Q1,57.28
11460,1986Q2,58.99
11460,1986Q3,60.55
11460,1986Q4,62.06
11460,1987Q1,62.77
11460,1987Q2,66.15
11460,1987Q3,69.2
11460,1987Q4,69.78
11460,1988Q1,72.08
11460,1988Q2,74.56
11460,1988Q3,76.42
11460,1988Q4,77.84
11460,1989Q1,79.7
11460,1989Q2,81.05
11460,1989Q3,84.37
11460,1989Q4,84.85
11460,1990Q1,85.43
11460,1990Q2,86.55
11460,1990Q3,86.18
11460,1990Q4,87.45
11460,1991Q1,87.05
11460,1991Q2,89.25
11460,1991Q3,89.44
11460,1991Q4,90.48
11460,1992Q1,91.23
11460,1992Q2,91.22
11460,1992Q3,91.93
11460,1992Q4,92.01
11460,1993Q1,92.47
11460,1993Q2,92.71
11460,1993Q3,93.25
11460,1993Q4,94.17
11460,1994Q1,95.2
11460,1994Q2,95.77
11460,1994Q3,97.5
11460,1994Q4,98.98
11460,1995Q1,100
11460,1995Q2,101.73
11460,1995Q3,102.88
