zillow_region_id,fhfa_cbsa,period,zori_usd_month
394927,36100,2026-02,1605.0764513527458
394927,36100,2026-03,1597.3481405255727
394927,36100,2026-04,1595.2526719089337
394927,36100,2026-05,1594.5590441894844
394927,36100,2026-06,1599.2240490159318
394930,36220,2017-10,1131.5954355754661
394930,36220,2017-11,1153.2876823147162
394930,36220,2017-12,1186.6410106117728
394930,36220,2018-01,1238.9565552935278
394930,36220,2018-02,1248.5584376641534
394930,36220,2018-03,1295.6285350066184
394930,36220,2018-04,1317.762610146902
394930,36220,2018-05,1323.8996742622564
394930,36220,2018-06,1343.704104612652
394930,36220,2018-07,1361.6544276701898
394930,36220,2018-08,1446.404069262296
394930,36220,2018-09,1444.6806959049084
394930,36220,2018-10,1457.8160944062236
394930,36220,2018-11,1411.1185650026102
394930,36220,2018-12,1418.0969190970332
394930,36220,2019-01,1462.895872228744
394930,36220,2019-02,1458.2985461389294
394930,36220,2019-03,1475.986883627469
394930,36220,2019-04,1440.8758958063665
394930,36220,2019-05,1482.5776538542668
394930,36220,2019-06,1500.31125218205
394930,36220,2019-07,1519.046387490242
394930,36220,2019-08,1489.7935970843776
394930,36220,2019-09,1454.7313668113443
394930,36220,2019-10,1430.9280055247123
394930,36220,2019-11,1394.7818271121957
394930,36220,2019-12,1374.42800760207
394930,36220,2020-01,1360.3881448382224
394930,36220,2020-02,1361.1735793626829
394930,36220,2020-03,1393.7086547475653
394930,36220,2020-04,1346.639375634876
394930,36220,2020-05,1291.4492617709623
394930,36220,2020-06,1224.4311584708012
394930,36220,2020-07,1214.0271057479395
394930,36220,2020-08,1213.1732805488873
394930,36220,2020-09,1188.864792916671
394930,36220,2020-10,1158.7215078712202
394930,36220,2020-11,1141.5178602573194
394930,36220,2020-12,1117.670338932341
394930,36220,2021-01,1130.7835727300921
394930,36220,2021-02,1145.5717605604245
394930,36220,2021-03,1176.7595386798962
394930,36220,2021-04,1171.869846379744
394930,36220,2021-05,1157.030978040001
394930,36220,2021-06,1150.0994212830428
394930,36220,2021-07,1140.8738242018162
394930,36220,2021-08,1152.0938947724476
394930,36220,2021-09,1159.2136535980835
394930,36220,2021-10,1175.5524369782938
394930,36220,2021-11,1166.0189008615296
394930,36220,2021-12,1166.1889918228592
394930,36220,2022-01,1162.6827681754344
394930,36220,2022-02,1175.5567710580508
394930,36220,2022-03,1193.2504778348152
394930,36220,2022-04,1209.8385670751236
394930,36220,2022-05,1236.0202583802627
394930,36220,2022-06,1267.923387206274
394930,36220,2022-07,1311.5227632009
394930,36220,2022-08,1336.69363247087
394930,36220,2022-09,1347.6847451558979
394930,36220,2022-10,1360.301617684067
394930,36220,2022-11,1368.3079271299744
394930,36220,2022-12,1379.2824008151747
394930,36220,2023-01,1388.4268541489896
394930,36220,2023-02,1404.5875562789208
394930,36220,2023-03,1413.937300128899
394930,36220,2023-04,1424.8206282899482
394930,36220,2023-05,1443.5260232633268
394930,36220,2023-06,1471.5529534581099
394930,36220,2023-07,1498.6927617002098
394930,36220,2023-08,1515.280750870905
394930,36220,2023-09,1511.0233971477085
394930,36220,2023-10,1500.6153870507717
394930,36220,2023-11,1492.0996942144618
394930,36220,2023-12,1492.6539696407053
394930,36220,2024-01,1497.7329505383766
394930,36220,2024-02,1505.8043549113147
394930,36220,2024-03,1519.4519088741124
394930,36220,2024-04,1514.8534546900805
394930,36220,2024-05,1514.1524280667136
394930,36220,2024-06,1517.930523126025
394930,36220,2024-07,1533.3316637030891
394930,36220,2024-08,1548.7512702699962
394930,36220,2024-09,1544.5760554565054
394930,36220,2024-10,1546.7728583529256
394930,36220,2024-11,1542.0234059839263
394930,36220,2024-12,1540.8688214350016
394930,36220,2025-01,1534.0807448588214
394930,36220,2025-02,1543.036761721708
394930,36220,2025-03,1542.0526771549228
394930,36220,2025-04,1567.3484435004546
394930,36220,2025-05,1581.9554912889728
394930,36220,2025-06,1614.9343592853277
394930,36220,2025-07,1614.1537541469525
394930,36220,2025-08,1591.020558023914
394930,36220,2025-09,1556.1636688644896
394930,36220,2025-10,1544.7110934669747
394930,36220,2025-11,1536.2517687569689
394930,36220,2025-12,1544.8389347021039
394930,36220,2026-01,1533.7500616312902
394930,36220,2026-02,1546.6174250225831
394930,36220,2026-03,1555.9313171963474
394930,36220,2026-04,1560.2004414013684
394930,36220,2026-05,1551.2213406820035
394930,36220,2026-06,1551.034757956928
394931,36260,2015-01,850.8518176845607
394931,36260,2015-02,851.2957633456817
394931,36260,2015-03,859.1832400152364
394931,36260,2015-04,865.2937200623206
394931,36260,2015-05,875.7913346393409
394931,36260,2015-06,876.8698295701353
394931,36260,2015-07,883.6215434416868
394931,36260,2015-08,880.6339944787326
394931,36260,2015-09,884.8075915973403
394931,36260,2015-10,886.0892207891178
394931,36260,2015-11,884.2975250199488
394931,36260,2015-12,879.5859141376665
394931,36260,2016-01,879.9242339494476
394931,36260,2016-02,890.8390966583154
394931,36260,2016-03,897.4898246588382
394931,36260,2016-04,902.8962000499868
394931,36260,2016-05,913.085869988942
394931,36260,2016-06,929.6871888967736
394931,36260,2016-07,942.6660535962097
394931,36260,2016-08,942.6080037041821
394931,36260,2016-09,943.6080841194389
394931,36260,2016-10,939.5494208560297
394931,36260,2016-11,943.4880724634348
394931,36260,2016-12,941.1481633230076
394931,36260,2017-01,952.6384759953148
394931,36260,2017-02,961.1829151560049
394931,36260,2017-03,967.735253666333
394931,36260,2017-04,974.4347877576591
394931,36260,2017-05,974.3126651592156
394931,36260,2017-06,988.0496125736046
394931,36260,2017-07,994.1943538904782
394931,36260,2017-08,1001.7178045279765
394931,36260,2017-09,1003.3820388243425
394931,36260,2017-10,997.68887812974
394931,36260,2017-11,995.9389420814666
394931,36260,2017-12,998.0940585201307
394931,36260,2018-01,1004.3081468301444
394931,36260,2018-02,1019.1277502973097
394931,36260,2018-03,1024.3355306884328
394931,36260,2018-04,1042.3424139111119
394931,36260,2018-05,1049.0129377893393
394931,36260,2018-06,1061.6866030978922
394931,36260,2018-07,1059.0810856442565
394931,36260,2018-08,1063.2099549154946
394931,36260,2018-09,1065.5819987142663
394931,36260,2018-10,1068.6382513147303
394931,36260,2018-11,1072.538156036192
394931,36260,2018-12,1075.9698120595763
394931,36260,2019-01,1083.0059785854726
394931,36260,2019-02,1080.268400305368
394931,36260,2019-03,1091.2963308841247
394931,36260,2019-04,1101.6192288028128
394931,36260,2019-05,1120.1191906097242
394931,36260,2019-06,1125.9428013259803
394931,36260,2019-07,1131.2901797525801
394931,36260,2019-08,1133.4389063949636
394931,36260,2019-09,1132.1773476234118
394931,36260,2019-10,1133.2489027407653
394931,36260,2019-11,1132.4941065787527
394931,36260,2019-12,1139.5405274911782
394931,36260,2020-01,1145.7632252374672
394931,36260,2020-02,1155.3600184627212
394931,36260,2020-03,1156.6823081466173
394931,36260,2020-04,1158.0262243457964
394931,36260,2020-05,1162.5073153301469
394931,36260,2020-06,1176.363936433948
394931,36260,2020-07,1187.218029402243
394931,36260,2020-08,1197.916563094914
394931,36260,2020-09,1196.7841991845537
394931,36260,2020-10,1206.4351954928616
394931,36260,2020-11,1215.52119757726
394931,36260,2020-12,1217.8904666988376
394931,36260,2021-01,1229.0653393260618
394931,36260,2021-02,1239.720614478871
394931,36260,2021-03,1260.9025798056302
394931,36260,2021-04,1280.0492719974063
394931,36260,2021-05,1303.8843908103602
394931,36260,2021-06,1334.2143320336781
394931,36260,2021-07,1359.8920210416843
394931,36260,2021-08,1380.4170872990683
394931,36260,2021-09,1402.90869322528
394931,36260,2021-10,1412.7106984887073
394931,36260,2021-11,1414.9078020216962
394931,36260,2021-12,1433.7370384937453
394931,36260,2022-01,1450.2659658973255
394931,36260,2022-02,1479.3964343903854
394931,36260,2022-03,1480.8375508025376
394931,36260,2022-04,1495.2736135340888
394931,36260,2022-05,1509.4770377219488
394931,36260,2022-06,1532.8294878503639
394931,36260,2022-07,1539.4719130639699
394931,36260,2022-08,1536.4460447060542
394931,36260,2022-09,1522.6690212872988
394931,36260,2022-10,1522.9958289199767
394931,36260,2022-11,1517.6021864751576
394931,36260,2022-12,1510.4965775580024
394931,36260,2023-01,1507.5778518817997
394931,36260,2023-02,1522.279892357911
394931,36260,2023-03,1546.7300163592326
394931,36260,2023-04,1563.2256363301165
394931,36260,2023-05,1564.782989989025
394931,36260,2023-06,1567.2971346102697
394931,36260,2023-07,1568.4833116134375
394931,36260,2023-08,1572.5987322950366
394931,36260,2023-09,1563.9564018141984
394931,36260,2023-10,1558.2980162853335
394931,36260,2023-11,1549.21134934135
394931,36260,2023-12,1555.4746549669721
394931,36260,2024-01,1554.5100146153734
394931,36260,2024-02,1557.2837086845243
394931,36260,2024-03,1556.331947093841
394931,36260,2024-04,1566.3886875647484
394931,36260,2024-05,1576.9303516617015
394931,36260,2024-06,1584.865456100012
394931,36260,2024-07,1587.273745575315
394931,36260,2024-08,1589.3619968892933
394931,36260,2024-09,1586.0207769856718
394931,36260,2024-10,1579.333740083158
394931,36260,2024-11,1576.7357331859323
394931,36260,2024-12,1573.1195344382293
394931,36260,2025-01,1577.2659669752954
394931,36260,2025-02,1579.10072365506
394931,36260,2025-03,1589.053280431468
394931,36260,2025-04,1597.3945405431764
394931,36260,2025-05,1602.838218899845
394931,36260,2025-06,1608.9127895670572
394931,36260,2025-07,1612.4177210919936
394931,36260,2025-08,1618.6042275017408
394931,36260,2025-09,1614.0969915128328
394931,36260,2025-10,1605.8846098180784
394931,36260,2025-11,1596.0559968269552
394931,36260,2025-12,1595.2946475980011
394931,36260,2026-01,1600.8036271452704
394931,36260,2026-02,1613.9799906087424
394931,36260,2026-03,1619.0813333909211
394931,36260,2026-04,1617.9380322236548
394931,36260,2026-05,1614.210945142828
394931,36260,2026-06,1614.436640116656
394935,36420,2015-01,913.2038258368033
394935,36420,2015-02,911.7134166382783
394935,36420,2015-03,918.7714887813356
394935,36420,2015-04,924.1912998297537
394935,36420,2015-05,930.981901799637
394935,36420,2015-06,934.2276983097729
394935,36420,2015-07,937.5727293984335
394935,36420,2015-08,939.7405684391333
394935,36420,2015-09,936.2250351019572
394935,36420,2015-10,932.3277884319835
394935,36420,2015-11,932.2748156941715
394935,36420,2015-12,934.5286467360504
394935,36420,2016-01,937.3108657338673
394935,36420,2016-02,937.5202729527152
394935,36420,2016-03,937.4827435985367
394935,36420,2016-04,941.4822563935505
394935,36420,2016-05,942.5874183001093
394935,36420,2016-06,947.5279718135693
394935,36420,2016-07,943.0687149104195
394935,36420,2016-08,941.3780586280706
394935,36420,2016-09,935.2912843280037
394935,36420,2016-10,932.4667781655779
394935,36420,2016-11,926.1802856230488
394935,36420,2016-12,926.5588763076345
394935,36420,2017-01,927.7227325945537
394935,36420,2017-02,933.2264248810934
394935,36420,2017-03,938.4338792281677
394935,36420,2017-04,946.485183450387
394935,36420,2017-05,952.8103307726259
394935,36420,2017-06,955.3251107826017
394935,36420,2017-07,956.2976028370821
394935,36420,2017-08,955.2803498429718
394935,36420,2017-09,954.3351772997389
394935,36420,2017-10,949.9637307791571
394935,36420,2017-11,948.6589788350824
394935,36420,2017-12,947.3241478159918
394935,36420,2018-01,950.900232306507
394935,36420,2018-02,953.4299535903154
394935,36420,2018-03,961.0785427708041
394935,36420,2018-04,966.966470202256
394935,36420,2018-05,971.900566827642
394935,36420,2018-06,973.6326521550191
394935,36420,2018-07,975.2921433647159
394935,36420,2018-08,976.8710566270676
394935,36420,2018-09,976.271281729804
394935,36420,2018-10,974.7569466249954
394935,36420,2018-11,974.9885088662872
394935,36420,2018-12,977.4344737808875
394935,36420,2019-01,979.5066515974094
394935,36420,2019-02,982.1223786263058
394935,36420,2019-03,989.3609106884902
394935,36420,2019-04,997.2764288766863
394935,36420,2019-05,1005.1234569887034
394935,36420,2019-06,1008.7350604109869
394935,36420,2019-07,1010.1429681242171
394935,36420,2019-08,1009.8441781183534
394935,36420,2019-09,1007.0658824807066
394935,36420,2019-10,1005.6064935918353
394935,36420,2019-11,1006.6978176577022
394935,36420,2019-12,1006.3063170825834
394935,36420,2020-01,1010.0049503103905
394935,36420,2020-02,1009.7340740883187
394935,36420,2020-03,1017.4458290836589
394935,36420,2020-04,1020.9316363510129
394935,36420,2020-05,1029.7290016403174
394935,36420,2020-06,1032.8971467534057
394935,36420,2020-07,1038.8150452832235
394935,36420,2020-08,1042.4995919761295
394935,36420,2020-09,1045.7505685500216
394935,36420,2020-10,1048.9894165051373
394935,36420,2020-11,1052.3354920462823
394935,36420,2020-12,1057.4221322232988
394935,36420,2021-01,1059.8164367890342
394935,36420,2021-02,1064.0828447653969
394935,36420,2021-03,1070.831492094185
394935,36420,2021-04,1087.251007269658
394935,36420,2021-05,1105.543533293797
394935,36420,2021-06,1125.8425658910262
394935,36420,2021-07,1143.773410787505
394935,36420,2021-08,1159.9287294955152
394935,36420,2021-09,1170.3413321981511
394935,36420,2021-10,1173.6345044815764
394935,36420,2021-11,1174.9081542470215
394935,36420,2021-12,1177.166537438505
394935,36420,2022-01,1183.1433348155397
394935,36420,2022-02,1190.616254264244
394935,36420,2022-03,1201.3372309114177
394935,36420,2022-04,1215.9961891130554
394935,36420,2022-05,1230.3284744165467
394935,36420,2022-06,1243.7046052445255
394935,36420,2022-07,1252.3132570878572
394935,36420,2022-08,1256.6681437300415
394935,36420,2022-09,1254.2669170744964
394935,36420,2022-10,1247.596638968775
394935,36420,2022-11,1243.6196128303056
394935,36420,2022-12,1242.906036713283
394935,36420,2023-01,1245.4347878341694
394935,36420,2023-02,1248.1881490267722
394935,36420,2023-03,1253.4281773831908
394935,36420,2023-04,1261.1546650352923
394935,36420,2023-05,1268.5176229271954
394935,36420,2023-06,1275.5077440545738
394935,36420,2023-07,1281.583569328531
394935,36420,2023-08,1288.9641611692848
394935,36420,2023-09,1292.0179863693982
394935,36420,2023-10,1290.2549835150126
394935,36420,2023-11,1286.525978391235
394935,36420,2023-12,1284.9705710134626
394935,36420,2024-01,1287.3886368295061
394935,36420,2024-02,1292.3364881207656
394935,36420,2024-03,1295.5576541679259
394935,36420,2024-04,1298.5527515681276
394935,36420,2024-05,1304.6243475474255
394935,36420,2024-06,1314.0415742275675
394935,36420,2024-07,1323.2932406448692
394935,36420,2024-08,1328.864631232879
394935,36420,2024-09,1331.0097726214674
394935,36420,2024-10,1330.6741241306104
394935,36420,2024-11,1327.1953782444593
394935,36420,2024-12,1327.4423231929543
394935,36420,2025-01,1331.4522373626412
394935,36420,2025-02,1336.4296063527738
394935,36420,2025-03,1342.2667688359068
394935,36420,2025-04,1345.035757459188
394935,36420,2025-05,1350.6347648626956
394935,36420,2025-06,1355.189969967717
394935,36420,2025-07,1363.0123257760004
394935,36420,2025-08,1368.6678212151107
394935,36420,2025-09,1372.4950841774316
394935,36420,2025-10,1371.2780650980133
394935,36420,2025-11,1369.9160353550196
394935,36420,2025-12,1366.714034944324
394935,36420,2026-01,1368.458224564689
394935,36420,2026-02,1373.4426865349294
394935,36420,2026-03,1380.2687704562054
394935,36420,2026-04,1385.378200635437
394935,36420,2026-05,1388.8682199373736
394935,36420,2026-06,1392.694396920445
394937,36500,2015-01,1063.4709674351627
394937,36500,2015-02,1070.3035129368614
394937,36500,2015-03,1075.7824903491255
394937,36500,2015-04,1079.6538205220052
394937,36500,2015-05,1082.804116247718
394937,36500,2015-06,1087.0928388239686
394937,36500,2015-07,1094.359907873793
394937,36500,2015-08,1100.2715243410435
394937,36500,2015-09,1104.5879053859
394937,36500,2015-10,1105.8395361925516
394937,36500,2015-11,1104.7639346868234
394937,36500,2015-12,1104.3818026361137
394937,36500,2016-01,1105.3354861705343
394937,36500,2016-02,1104.586364506708
394937,36500,2016-03,1116.4213607695735
394937,36500,2016-04,1127.2826158496243
394937,36500,2016-05,1144.931887123714
394937,36500,2016-06,1154.563625268053
394937,36500,2016-07,1161.1145873721987
394937,36500,2016-08,1170.1673883777528
394937,36500,2016-09,1171.3793148464597
394937,36500,2016-10,1175.155214080998
394937,36500,2016-11,1168.3605552062365
394937,36500,2016-12,1178.4689761466022
394937,36500,2017-01,1184.1513827596812
394937,36500,2017-02,1200.5520055278778
394937,36500,2017-03,1207.3706939962183
394937,36500,2017-04,1224.3035595561241
394937,36500,2017-05,1239.405426923451
394937,36500,2017-06,1250.9745721181662
394937,36500,2017-07,1254.0416222054114
394937,36500,2017-08,1255.5814565874969
394937,36500,2017-09,1262.9979162713046
394937,36500,2017-10,1271.5571494305268
394937,36500,2017-11,1275.0719813496878
394937,36500,2017-12,1271.4587572112598
394937,36500,2018-01,1270.861964349915
394937,36500,2018-02,1279.739072406723
394937,36500,2018-03,1295.9414475264125
394937,36500,2018-04,1319.924700155508
394937,36500,2018-05,1329.566172956794
394937,36500,2018-06,1337.5296235322269
394937,36500,2018-07,1333.4268029182642
394937,36500,2018-08,1341.361357887133
394937,36500,2018-09,1343.864160867967
394937,36500,2018-10,1351.2062250793258
394937,36500,2018-11,1346.2713317633697
394937,36500,2018-12,1349.3441351202423
394937,36500,2019-01,1349.5095861873494
394937,36500,2019-02,1363.8500140427282
394937,36500,2019-03,1375.883522822617
394937,36500,2019-04,1392.6951336584957
394937,36500,2019-05,1404.1591513914175
394937,36500,2019-06,1413.9669127202878
394937,36500,2019-07,1421.8650839283214
394937,36500,2019-08,1428.3445610914146
394937,36500,2019-09,1427.6878629790567
394937,36500,2019-10,1427.7927622939244
394937,36500,2019-11,1431.3136861200805
394937,36500,2019-12,1433.0607945684246
394937,36500,2020-01,1438.2542710307405
394937,36500,2020-02,1444.9903715138678
394937,36500,2020-03,1468.1753056774749
394937,36500,2020-04,1477.1427359058355
394937,36500,2020-05,1483.1280655572966
394937,36500,2020-06,1480.326295518858
394937,36500,2020-07,1501.9182622960602
394937,36500,2020-08,1527.7361264589501
394937,36500,2020-09,1556.3950820537611
394937,36500,2020-10,1562.4333480332948
394937,36500,2020-11,1566.6875523229658
394937,36500,2020-12,1556.7339780715154
394937,36500,2021-01,1572.2306798489292
394937,36500,2021-02,1589.2618667567306
394937,36500,2021-03,1624.937236087465
394937,36500,2021-04,1644.1886349648694
394937,36500,2021-05,1667.0105902862688
394937,36500,2021-06,1686.8827725572237
394937,36500,2021-07,1715.1119545330578
394937,36500,2021-08,1742.9269342935665
394937,36500,2021-09,1762.022218870243
394937,36500,2021-10,1775.2156149607777
394937,36500,2021-11,1780.3874750610066
394937,36500,2021-12,1789.811877174046
394937,36500,2022-01,1792.887348703214
394937,36500,2022-02,1802.6932936994933
394937,36500,2022-03,1818.9909386694794
394937,36500,2022-04,1842.8088505349228
394937,36500,2022-05,1865.9101283163886
394937,36500,2022-06,1880.972501764261
394937,36500,2022-07,1890.6413243767663
394937,36500,2022-08,1890.5991484195822
394937,36500,2022-09,1878.523214533006
394937,36500,2022-10,1862.2753042193326
394937,36500,2022-11,1849.2512649511168
394937,36500,2022-12,1839.9103468153387
394937,36500,2023-01,1833.5864723522222
394937,36500,2023-02,1841.8276273826093
394937,36500,2023-03,1864.2654741710614
394937,36500,2023-04,1884.4756572650135
394937,36500,2023-05,1898.984525530462
394937,36500,2023-06,1908.2537454576839
394937,36500,2023-07,1918.512892158629
394937,36500,2023-08,1922.866358407998
394937,36500,2023-09,1921.4487119445112
394937,36500,2023-10,1920.6582401421183
394937,36500,2023-11,1912.480253588414
394937,36500,2023-12,1911.3664648067527
394937,36500,2024-01,1917.887845353615
394937,36500,2024-02,1927.3040189655162
394937,36500,2024-03,1942.1938437302595
394937,36500,2024-04,1947.6500699607939
394937,36500,2024-05,1957.8535572810931
394937,36500,2024-06,1968.6109543162697
394937,36500,2024-07,1975.1648433831874
394937,36500,2024-08,1979.165012283364
394937,36500,2024-09,1970.8363613895447
394937,36500,2024-10,1966.5633886693067
394937,36500,2024-11,1956.8172887344654
394937,36500,2024-12,1958.7205106545723
394937,36500,2025-01,1958.8144253098424
394937,36500,2025-02,1966.5717415182867
394937,36500,2025-03,1971.1500893925374
394937,36500,2025-04,1988.6408056631788
394937,36500,2025-05,2008.8833417596934
394937,36500,2025-06,2034.6126096824783
394937,36500,2025-07,2051.957215333858
394937,36500,2025-08,2060.598678792906
394937,36500,2025-09,2052.081660046861
394937,36500,2025-10,2049.334318120456
394937,36500,2025-11,2041.9790514182207
394937,36500,2025-12,2047.5700991656531
394937,36500,2026-01,2042.5481764692547
394937,36500,2026-02,2045.387034363233
394937,36500,2026-03,2043.6611904444762
394937,36500,2026-04,2053.5554360257865
394937,36500,2026-05,2069.7338324018797
394937,36500,2026-06,2084.4426679381227
394938,36540,2015-01,859.7386315943846
394938,36540,2015-02,865.1475579387278
394938,36540,2015-03,870.1435000065871
394938,36540,2015-04,869.1602352015941
394938,36540,2015-05,872.3980792895717
394938,36540,2015-06,874.4358485398471
394938,36540,2015-07,881.6206453632674
394938,36540,2015-08,884.2066919684752
394938,36540,2015-09,881.1571232157713
394938,36540,2015-10,873.8994153657416
394938,36540,2015-11,873.0724603032928
394938,36540,2015-12,878.1350517232518
394938,36540,2016-01,886.4611252742609
394938,36540,2016-02,891.4289736090794
394938,36540,2016-03,895.0787785147843
394938,36540,2016-04,899.1177160762632
394938,36540,2016-05,901.3169662650392
394938,36540,2016-06,904.7590075542182
394938,36540,2016-07,907.4620475653719
394938,36540,2016-08,911.8195748356964
394938,36540,2016-09,911.3119100081291
394938,36540,2016-10,912.4327089980367
394938,36540,2016-11,910.5983674029148
394938,36540,2016-12,913.2164045469588
394938,36540,2017-01,915.3322150805783
394938,36540,2017-02,922.5542467189133
394938,36540,2017-03,929.3754569909104
394938,36540,2017-04,936.0343615203972
394938,36540,2017-05,936.887418124135
394938,36540,2017-06,942.0515655482835
394938,36540,2017-07,945.5512021524082
394938,36540,2017-08,946.4793857708387
394938,36540,2017-09,946.3795935569144
394938,36540,2017-10,940.1489816929939
394938,36540,2017-11,942.0223079537308
394938,36540,2017-12,938.2554211723167
394938,36540,2018-01,940.70829134997
394938,36540,2018-02,943.6527941705693
394938,36540,2018-03,952.3348346194097
394938,36540,2018-04,960.1565174823485
394938,36540,2018-05,966.6921029456724
394938,36540,2018-06,970.0122686784771
394938,36540,2018-07,974.1394101914499
394938,36540,2018-08,976.6268395004442
394938,36540,2018-09,975.8745114564242
394938,36540,2018-10,974.9560963707436
394938,36540,2018-11,970.8739819132526
394938,36540,2018-12,970.4674615120867
394938,36540,2019-01,971.4040980073245
394938,36540,2019-02,976.3294400371835
394938,36540,2019-03,985.9866305523989
394938,36540,2019-04,994.1772231306543
394938,36540,2019-05,1003.6241154645459
394938,36540,2019-06,1007.6566508335558
394938,36540,2019-07,1009.4163458670664
394938,36540,2019-08,1009.8242185055697
394938,36540,2019-09,1008.9730061664906
394938,36540,2019-10,1007.9490878174289
394938,36540,2019-11,1009.2090854013142
394938,36540,2019-12,1011.1822680501232
394938,36540,2020-01,1015.9286298830963
394938,36540,2020-02,1018.7731666531623
394938,36540,2020-03,1027.8758692844192
394938,36540,2020-04,1036.968819578424
394938,36540,2020-05,1046.6224484362658
394938,36540,2020-06,1052.3523136132449
394938,36540,2020-07,1059.2434136258946
394938,36540,2020-08,1060.8203861926827
394938,36540,2020-09,1058.7175872298521
394938,36540,2020-10,1050.5707244817122
394938,36540,2020-11,1046.5907837893305
394938,36540,2020-12,1047.151124671402
394938,36540,2021-01,1053.2423452609808
394938,36540,2021-02,1060.491213208802
394938,36540,2021-03,1067.6395237265224
394938,36540,2021-04,1078.63100030335
394938,36540,2021-05,1094.4002158211406
394938,36540,2021-06,1113.565768463831
394938,36540,2021-07,1128.112984587415
394938,36540,2021-08,1136.2950666837176
394938,36540,2021-09,1137.265376732803
394938,36540,2021-10,1140.5035874333118
394938,36540,2021-11,1143.4976023933473
394938,36540,2021-12,1147.0293845863487
394938,36540,2022-01,1148.9200661676216
394938,36540,2022-02,1153.3161940588413
394938,36540,2022-03,1167.3579302372311
394938,36540,2022-04,1184.6484454165861
394938,36540,2022-05,1201.6826361688713
394938,36540,2022-06,1214.6676795083047
394938,36540,2022-07,1228.1633663099142
394938,36540,2022-08,1236.2445067135666
394938,36540,2022-09,1239.9714569352072
394938,36540,2022-10,1236.5768792792621
394938,36540,2022-11,1237.367616695505
394938,36540,2022-12,1240.6494925548504
394938,36540,2023-01,1251.1865195700093
394938,36540,2023-02,1259.0692091521735
394938,36540,2023-03,1274.1089341940383
394938,36540,2023-04,1285.1582820091091
394938,36540,2023-05,1298.6883791397672
394938,36540,2023-06,1304.080375989312
394938,36540,2023-07,1309.3761063686052
394938,36540,2023-08,1312.9488618052083
394938,36540,2023-09,1312.0294164140303
394938,36540,2023-10,1310.4831577473508
394938,36540,2023-11,1307.9238851694747
394938,36540,2023-12,1307.4651018896932
394938,36540,2024-01,1308.4099619135686
394938,36540,2024-02,1313.252915238448
394938,36540,2024-03,1323.751732777524
394938,36540,2024-04,1334.363995367542
394938,36540,2024-05,1343.8490064058983
394938,36540,2024-06,1353.939039579202
394938,36540,2024-07,1360.8418479403897
394938,36540,2024-08,1369.1210403279415
394938,36540,2024-09,1367.0605533850066
394938,36540,2024-10,1362.1514381163931
394938,36540,2024-11,1359.5377912268702
394938,36540,2024-12,1362.002633455053
394938,36540,2025-01,1369.6831782786433
394938,36540,2025-02,1376.8539215775147
394938,36540,2025-03,1385.6327635637429
394938,36540,2025-04,1394.957416877786
394938,36540,2025-05,1400.0822721577558
394938,36540,2025-06,1404.577647344606
394938,36540,2025-07,1410.0296580887043
394938,36540,2025-08,1412.8516979922995
394938,36540,2025-09,1414.080475464859
394938,36540,2025-10,1413.9512326866388
394938,36540,2025-11,1415.6574502673811
394938,36540,2025-12,1418.8595839774723
394938,36540,2026-01,1422.8061595440179
394938,36540,2026-02,1427.613407531405
394938,36540,2026-03,1434.2141063230122
394938,36540,2026-04,1438.614447235431
394938,36540,2026-05,1441.5794697007047
394938,36540,2026-06,1443.7387260732764
394943,36740,2015-01,1100.7296566840314
394943,36740,2015-02,1106.5296963529775
394943,36740,2015-03,1114.1052758108779
394943,36740,2015-04,1123.2999631375424
394943,36740,2015-05,1131.8485663903564
394943,36740,2015-06,1137.691863534591
394943,36740,2015-07,1143.6248091058353
394943,36740,2015-08,1147.8295823248886
394943,36740,2015-09,1152.5580552568504
394943,36740,2015-10,1155.2079161413353
394943,36740,2015-11,1157.2428451373792
394943,36740,2015-12,1159.1518428539605
394943,36740,2016-01,1161.2182973544532
394943,36740,2016-02,1164.6857469391125
394943,36740,2016-03,1171.0849741156546
394943,36740,2016-04,1178.705565758611
394943,36740,2016-05,1188.525951752303
394943,36740,2016-06,1195.6617470205163
394943,36740,2016-07,1201.8794109058592
394943,36740,2016-08,1206.0321526844555
394943,36740,2016-09,1208.4285712033102
394943,36740,2016-10,1209.4770312441174
394943,36740,2016-11,1208.0573503845703
394943,36740,2016-12,1207.3793318266523
394943,36740,2017-01,1212.8639041420054
394943,36740,2017-02,1222.2885437345121
394943,36740,2017-03,1227.7099478462771
394943,36740,2017-04,1236.4818791464745
394943,36740,2017-05,1246.568507222148
394943,36740,2017-06,1262.8171531439557
394943,36740,2017-07,1270.057175133724
394943,36740,2017-08,1272.2290425798092
394943,36740,2017-09,1271.4526935115346
394943,36740,2017-10,1271.4745585859823
394943,36740,2017-11,1275.6748653921031
394943,36740,2017-12,1284.2743073169074
394943,36740,2018-01,1292.8454976409782
394943,36740,2018-02,1301.2473303392887
394943,36740,2018-03,1310.2430239122507
394943,36740,2018-04,1316.9854910940965
394943,36740,2018-05,1326.2332625111653
394943,36740,2018-06,1334.1523643381227
394943,36740,2018-07,1344.5297595362565
394943,36740,2018-08,1350.8229761594641
394943,36740,2018-09,1353.58918186389
394943,36740,2018-10,1354.1980865802948
394943,36740,2018-11,1355.3205608660594
394943,36740,2018-12,1357.1578874582315
394943,36740,2019-01,1362.1686866542077
