date,price,dividend,earnings,cpi,gs10,realPrice,realDividend,realTotalReturnPrice,realEarnings,cape
2006-07,1260.24,23.66,75.85,203.5,5.09,2085.1259118427515,39.14657452088452,981679.5925063776,125.4973659090909,24.696786766853318
2006-08,1287.15,23.88,77.21,203.9,4.88,2125.471931277587,39.43306508092201,1002221.6374478504,127.49694115988228,25.051393562010976
2006-09,1317.74,24.1,78.57,202.9,4.72,2186.709647289305,39.9924890340069,1032668.464126497,130.38215200837848,25.644156440797403
2006-10,1363.38,24.36,79.55,201.8,4.73,2274.7789239098115,40.64429182358771,1075858.4861500366,132.72797268334983,26.538040282101736
2006-11,1388.64,24.619999999999997,80.53,201.5,4.6,2320.3743680397024,41.139256352357314,1099044.2910565867,134.56313217121587,26.928020270856504
2006-12,1416.42,24.88,81.51,201.8,4.56,2363.2753622646183,41.5119039643211,1121002.835867539,135.99820305996033,27.2826897875717
2007-01,1424.16,25.083333333333332,82.05666666666667,202.416,4.76,2368.9581260374675,41.723799522600316,1125347.6966489858,136.49365752130925,27.20753665680715
2007-02,1444.8,25.286666666666665,82.60333333333334,203.499,4.72,2390.500794598499,41.83817605164317,1137237.5369081097,136.6717427808818,27.31518141351663
2007-03,1406.95,25.49,83.15,205.352,4.56,2306.8702361676537,41.794038395048496,1099108.70714744,136.33480943696676,26.227605554650918
2007-04,1463.64,25.71666666666667,83.74000000000001,206.686,4.69,2384.3315653213085,41.89353945518,1137678.5189400802,136.41600754284278,26.9762683141891
2007-05,1511.14,25.943333333333335,84.33000000000001,207.949,4.75,2446.7596179111224,42.00610158820993,1169136.1856456595,136.54276809458088,27.54849045185128
2007-06,1514.19,26.17,84.92,208.352,5.1,2446.955880181136,42.291149317021194,1170913.9655468115,137.23211310666565,27.418262740410622
2007-07,1520.71,26.440000000000005,82.81333333333333,208.299,5,2458.117596231859,42.73834540732313,1177959.3124346354,133.8617565934866,27.41008816720434
2007-08,1454.62,26.71,80.70666666666666,207.917,4.67,2355.6078514743863,43.25410465474203,1130562.7419792444,130.69616646706777,26.148607189312333
2007-09,1497.12,26.98,78.6,208.49,4.52,2417.7690933857734,43.57126358578349,1162139.3849206986,126.93481533886515,26.725743047696927
2007-10,1539.66,27.230000000000004,74.46000000000001,208.936,4.53,2481.161249928208,43.88113014272313,1194367.5194541656,119.99224937301375,27.320648130462033
2007-11,1463.39,27.480000000000004,70.32000000000001,210.177,4.15,2344.3277753869356,44.02252801210409,1130265.3302988808,112.65153456372488,25.729053579498387
2007-12,1479.22,27.73,66.18,210.036,4.1,2371.2779895113217,44.45284585737683,1145044.7703761181,106.09049184425528,25.95551010524024
2008-01,1378.76,27.92,64.25,211.08,3.74,2199.302807892742,44.536057324237255,1063793.3798159645,102.48716629950728,24.02231776083683
2008-02,1354.87,28.11,62.32,211.693,3.74,2154.936949816479,44.70929141492633,1044135.944769908,99.12070583344749,23.495263401811787
2008-03,1316.94,28.3,60.39,213.528,3.51,2076.608347546926,44.62467252538309,1007985.0694093789,95.22558211335281,22.60681084224934
2008-04,1370.47,28.436666666666667,57.383333333333326,214.823,3.68,2147.9897013704303,44.56986810459463,1044436.4072092999,89.93907858640212,23.35604064320161
2008-05,1403.22,28.573333333333334,54.376666666666665,216.632,3.88,2180.95445181229,44.41009858500437,1062264.6487238854,84.51492513032854,23.69643211662318
2008-06,1341.25,28.71,51.37,218.815,4.1,2063.8402774604115,44.17733783104448,1007015.6367646316,79.04527496972328,22.41681280228194
2008-07,1257.33,28.756666666666668,49.56333333333333,219.964,4.01,1924.602777420396,44.0180068367248,940866.8947859228,75.86689969343468,20.907206462661584
2008-08,1281.47,28.803333333333335,47.75666666666667,219.086,3.89,1969.4150669942394,44.26613080784106,964577.2997041437,73.39438214141174,21.401617360047933
2008-09,1216.95,28.85,45.95,218.783,3.69,1872.8482982567202,44.39925502667027,919093.1158952779,70.71562455720967,20.362733946097517
2008-10,968.8,28.696666666666665,35.593333333333334,216.573,3.81,1506.167445618798,44.613940061010986,740970.4044782759,55.33600324909691,16.387356548789832
2008-11,883.04,28.543333333333333,25.236666666666668,212.425,3.53,1399.6459397905141,45.242073527911806,690421.1132818904,40.000903734651445,15.259659405704582
2008-12,877.56,28.39,14.88,210.228,2.42,1405.4962773274729,45.469300461879484,695176.0850833717,23.831743250185514,15.37608074742377
2009-01,865.58,28.013333333333335,12.206666666666667,211.143,2.52,1380.3015131688003,44.67160330518496,684555.7000315757,19.465422573011338,15.174651936879668
2009-02,805.23,27.63666666666667,9.533333333333333,212.193,2.87,1277.710114412351,43.852872506790206,635488.2450876088,15.12715177534917,14.122181801918897
2009-03,757.13,27.26,6.86,212.709,2.82,1198.472374382372,43.150260755304195,597866.6216922823,10.858796360285648,13.32366765686393
2009-04,848.15,26.703333333333333,7.076666666666666,213.24,2.93,1339.2061387990057,42.16384828909523,669825.4908280295,11.173867172356655,14.981866453039247
2009-05,902.41,26.14666666666667,7.293333333333333,213.856,3.29,1420.7769368289876,41.16596776958951,712340.2559006789,11.482806919921192,15.996355755263153
2009-06,926.12,25.59,7.51,215.693,3.72,1445.68824917823,39.946402514221596,726499.1403635843,11.72323106220415,16.384182816215343
2009-07,935.82,25.026666666666664,9.186666666666667,215.351,3.56,1463.1500571392748,39.12907264574268,736912.813540689,14.36330903192153,16.694620816995613
2009-08,1009.73,24.46333333333333,10.863333333333333,215.834,3.59,1575.1751041657012,38.162710458809386,794935.7356406759,16.946760237806213,18.094069801576076
2009-09,1044.55,23.9,12.54,215.969,3.4,1628.4755966712814,37.26060673059559,823401.6387349861,19.550125874546808,18.831902264840075
2009-10,1067.66,23.403333333333332,25.349999999999998,216.177,3.39,1662.9030327694436,36.45118668575596,842344.981372707,39.48316119429911,19.35800844348684
2009-11,1088.07,22.906666666666666,38.16,216.33,3.4,1693.4934637706278,35.65238475169109,859345.5697547345,59.392971571210644,19.812761079966048
2009-12,1110.38,22.41,50.97,215.949,3.59,1731.266287850372,34.94090087242821,879990.5277318414,79.47067012350136,20.32237650021654
2010-01,1123.58,22.24,54.28999999999999,216.687,3.73,1745.8807722429124,34.5577425503145,888882.7559907159,84.35880589283157,20.52785980145442
2010-02,1089.16,22.07,57.61,216.741,3.69,1691.9754190024037,34.28504305830461,862892.4796925974,89.49530269999676,19.920539306600446
2010-03,1152.05,21.9,60.93,217.631,3.73,1782.3541821362764,33.88182508466165,910424.8010653314,94.26573526979152,21.00460120971536
2010-04,1197.32,21.946666666666665,62.986666666666665,218.009,3.85,1849.180278474742,33.89515182094929,946002.3076789286,97.27867387737815,21.804845599625157
2010-05,1125.06,21.993333333333332,65.04333333333332,218.178,3.42,1736.2336407199625,33.940914444475,889668.1042353244,100.37724515838747,20.480068638423408
2010-06,1083.36,22.04,67.1,217.965,3.2,1673.5144763608832,34.04617030257151,858983.8175763714,103.65236058541507,19.742039853739456
